entity_id;total_amount_of_triples;relative_amount_of_triples
8761;3;0.002%
8942;3;0.002%
49766;3;0.002%
63602;3;0.002%
14494;3;0.002%
30638;3;0.002%
62397;3;0.002%
25301;3;0.002%
50210;3;0.002%
5579;3;0.002%
40984;3;0.002%
15261;3;0.002%
41539;3;0.002%
16184;3;0.002%
56436;3;0.002%
25927;3;0.002%
65128;3;0.002%
49610;3;0.002%
19931;3;0.002%
63625;3;0.002%
26461;3;0.002%
9286;3;0.002%
59561;3;0.002%
30806;3;0.002%
62579;3;0.002%
36380;3;0.002%
47873;3;0.002%
6658;3;0.002%
15025;3;0.002%
68754;3;0.002%
10394;3;0.002%
9984;3;0.002%
66616;3;0.002%
25328;3;0.002%
31314;3;0.002%
28623;3;0.002%
6823;3;0.002%
28797;3;0.002%
25580;3;0.002%
9128;3;0.002%
45468;3;0.002%
10585;3;0.002%
9151;3;0.002%
62362;3;0.002%
8592;3;0.002%
30713;3;0.002%
32045;3;0.002%
26558;3;0.002%
14499;3;0.002%
58106;3;0.002%
10404;3;0.002%
26681;3;0.002%
64625;3;0.002%
21009;3;0.002%
10473;3;0.002%
58656;3;0.002%
10561;3;0.002%
19747;3;0.002%
34941;3;0.002%
34878;3;0.002%
38845;3;0.002%
60170;3;0.002%
26364;3;0.002%
50389;3;0.002%
15178;3;0.002%
69457;3;0.002%
24639;3;0.002%
65374;3;0.002%
26289;3;0.002%
30375;3;0.002%
54809;3;0.002%
1315;3;0.002%
23471;3;0.002%
11551;3;0.002%
62203;3;0.002%
73842;3;0.002%
43571;3;0.002%
62360;3;0.002%
26372;3;0.002%
62303;3;0.002%
23462;3;0.002%
28608;3;0.002%
9002;3;0.002%
25642;3;0.002%
48257;3;0.002%
46613;3;0.002%
23158;3;0.002%
31233;3;0.002%
44998;3;0.002%
30733;3;0.002%
59752;3;0.002%
39381;3;0.002%
17083;3;0.002%
30223;3;0.002%
24233;3;0.002%
10580;3;0.002%
24541;3;0.002%
18992;3;0.002%
58855;3;0.002%
58765;3;0.002%
8763;3;0.002%
11224;3;0.002%
74124;3;0.002%
48227;3;0.002%
38167;3;0.002%
64427;3;0.002%
13091;3;0.002%
25294;3;0.002%
14031;3;0.002%
65758;3;0.002%
54666;3;0.002%
9972;3;0.002%
50446;3;0.002%
65120;3;0.002%
39235;3;0.002%
53178;3;0.002%
52340;3;0.002%
38603;3;0.002%
32026;3;0.002%
49988;3;0.002%
28898;3;0.002%
34962;3;0.002%
38804;3;0.002%
11624;3;0.002%
61948;3;0.002%
8573;3;0.002%
40725;3;0.002%
8386;3;0.002%
32255;3;0.002%
31704;3;0.002%
52493;3;0.002%
52571;3;0.002%
19726;3;0.002%
24504;3;0.002%
44893;3;0.002%
66443;3;0.002%
11711;3;0.002%
62641;3;0.002%
28397;3;0.002%
9195;3;0.002%
67391;3;0.002%
28198;3;0.002%
62618;3;0.002%
25748;3;0.002%
66265;3;0.002%
1892;3;0.002%
21112;3;0.002%
9260;3;0.002%
63430;3;0.002%
35169;3;0.002%
10488;3;0.002%
42703;3;0.002%
14706;3;0.002%
10591;3;0.002%
21796;3;0.002%
62751;3;0.002%
52356;3;0.002%
50777;3;0.002%
55940;3;0.002%
11270;3;0.002%
39062;3;0.002%
72716;3;0.002%
9068;3;0.002%
8718;3;0.002%
27532;3;0.002%
23016;3;0.002%
56571;3;0.002%
32940;3;0.002%
45053;3;0.002%
27838;3;0.002%
20235;3;0.002%
74424;3;0.002%
70572;3;0.002%
56902;3;0.002%
8841;3;0.002%
52224;3;0.002%
51620;3;0.002%
52887;3;0.002%
69383;3;0.002%
62876;3;0.002%
55638;3;0.002%
73811;3;0.002%
22758;3;0.002%
72823;3;0.002%
11795;3;0.002%
10350;3;0.002%
55191;3;0.002%
38896;3;0.002%
29314;3;0.002%
49735;3;0.002%
55789;3;0.002%
11319;3;0.002%
43106;3;0.002%
19975;3;0.002%
54825;3;0.002%
20214;3;0.002%
6708;3;0.002%
59592;3;0.002%
6068;3;0.002%
9406;3;0.002%
38998;3;0.002%
66297;3;0.002%
38473;3;0.002%
63088;3;0.002%
60357;3;0.002%
50676;3;0.002%
9058;3;0.002%
45058;3;0.002%
5667;3;0.002%
26218;3;0.002%
9620;3;0.002%
12253;3;0.002%
10110;3;0.002%
10395;3;0.002%
52130;3;0.002%
52983;3;0.002%
34710;3;0.002%
62148;3;0.002%
19595;3;0.002%
26644;3;0.002%
39144;3;0.002%
70510;3;0.002%
54901;3;0.002%
26493;3;0.002%
46856;3;0.002%
38562;3;0.002%
9878;3;0.002%
32597;3;0.002%
16553;3;0.002%
58882;3;0.002%
15583;3;0.002%
47458;3;0.002%
46462;3;0.002%
46372;3;0.002%
13901;3;0.002%
61091;3;0.002%
29137;3;0.002%
10420;3;0.002%
62199;3;0.002%
40423;3;0.002%
63561;3;0.002%
34678;3;0.002%
57812;3;0.002%
52346;3;0.002%
26702;3;0.002%
31743;3;0.002%
46640;3;0.002%
26278;3;0.002%
50249;3;0.002%
39289;3;0.002%
40686;3;0.002%
41149;3;0.002%
8764;3;0.002%
8859;3;0.002%
28006;3;0.002%
31677;3;0.002%
48568;3;0.002%
25698;3;0.002%
39366;3;0.002%
52541;3;0.002%
56454;3;0.002%
52369;3;0.002%
50481;3;0.002%
9685;3;0.002%
49826;3;0.002%
8981;3;0.002%
45565;3;0.002%
10001;3;0.002%
18270;3;0.002%
9109;3;0.002%
52125;3;0.002%
38815;3;0.002%
62237;3;0.002%
8456;3;0.002%
57758;3;0.002%
62721;3;0.002%
52579;3;0.002%
62260;3;0.002%
9996;3;0.002%
9163;3;0.002%
10296;3;0.002%
51657;3;0.002%
10429;3;0.002%
60273;3;0.002%
26846;3;0.002%
28205;2;0.001%
7098;2;0.001%
23567;2;0.001%
57357;2;0.001%
12580;2;0.001%
47364;2;0.001%
43869;2;0.001%
13239;2;0.001%
21191;2;0.001%
29236;2;0.001%
34322;2;0.001%
56853;2;0.001%
38211;2;0.001%
49006;2;0.001%
70767;2;0.001%
12770;2;0.001%
21493;2;0.001%
15379;2;0.001%
39407;2;0.001%
54147;2;0.001%
53896;2;0.001%
58486;2;0.001%
67913;2;0.001%
34326;2;0.001%
46770;2;0.001%
34843;2;0.001%
54210;2;0.001%
69910;2;0.001%
47024;2;0.001%
64896;2;0.001%
11664;2;0.001%
20236;2;0.001%
48416;2;0.001%
6639;2;0.001%
11906;2;0.001%
47229;2;0.001%
16228;2;0.001%
68319;2;0.001%
60828;2;0.001%
63280;2;0.001%
50096;2;0.001%
50489;2;0.001%
42890;2;0.001%
16359;2;0.001%
24916;2;0.001%
1806;2;0.001%
30345;2;0.001%
9073;2;0.001%
59751;2;0.001%
3336;2;0.001%
62670;2;0.001%
58936;2;0.001%
5866;2;0.001%
13153;2;0.001%
49938;2;0.001%
34392;2;0.001%
52318;2;0.001%
38591;2;0.001%
15256;2;0.001%
22004;2;0.001%
37409;2;0.001%
32692;2;0.001%
32322;2;0.001%
70565;2;0.001%
25978;2;0.001%
60646;2;0.001%
59854;2;0.001%
52147;2;0.001%
23261;2;0.001%
52888;2;0.001%
26113;2;0.001%
12784;2;0.001%
32435;2;0.001%
44927;2;0.001%
49332;2;0.001%
40574;2;0.001%
48228;2;0.001%
6721;2;0.001%
73697;2;0.001%
46559;2;0.001%
65212;2;0.001%
19198;2;0.001%
33498;2;0.001%
48946;2;0.001%
34820;2;0.001%
59151;2;0.001%
37731;2;0.001%
16664;2;0.001%
25842;2;0.001%
46480;2;0.001%
17024;2;0.001%
5641;2;0.001%
65201;2;0.001%
4376;2;0.001%
26455;2;0.001%
32925;2;0.001%
24656;2;0.001%
14179;2;0.001%
46768;2;0.001%
66229;2;0.001%
19636;2;0.001%
31134;2;0.001%
66166;2;0.001%
22122;2;0.001%
37989;2;0.001%
37413;2;0.001%
26488;2;0.001%
59884;2;0.001%
52253;2;0.001%
55030;2;0.001%
68722;2;0.001%
57505;2;0.001%
17823;2;0.001%
14613;2;0.001%
25764;2;0.001%
11495;2;0.001%
73553;2;0.001%
18451;2;0.001%
7125;2;0.001%
59878;2;0.001%
6606;2;0.001%
6248;2;0.001%
61917;2;0.001%
48820;2;0.001%
13265;2;0.001%
61112;2;0.001%
30396;2;0.001%
52336;2;0.001%
53945;2;0.001%
56267;2;0.001%
27515;2;0.001%
40617;2;0.001%
68060;2;0.001%
45748;2;0.001%
60495;2;0.001%
25191;2;0.001%
57366;2;0.001%
53971;2;0.001%
16751;2;0.001%
6433;2;0.001%
33456;2;0.001%
24655;2;0.001%
61999;2;0.001%
18725;2;0.001%
67979;2;0.001%
50661;2;0.001%
55909;2;0.001%
45149;2;0.001%
14487;2;0.001%
23326;2;0.001%
48329;2;0.001%
49249;2;0.001%
65751;2;0.001%
38085;2;0.001%
52735;2;0.001%
52385;2;0.001%
15320;2;0.001%
19371;2;0.001%
31932;2;0.001%
40054;2;0.001%
52455;2;0.001%
28350;2;0.001%
65263;2;0.001%
8268;2;0.001%
58909;2;0.001%
74038;2;0.001%
38876;2;0.001%
38985;2;0.001%
37569;2;0.001%
66925;2;0.001%
55272;2;0.001%
12820;2;0.001%
17853;2;0.001%
66693;2;0.001%
26578;2;0.001%
66621;2;0.001%
48560;2;0.001%
70822;2;0.001%
26694;2;0.001%
46692;2;0.001%
14587;2;0.001%
47150;2;0.001%
43076;2;0.001%
47050;2;0.001%
72274;2;0.001%
57582;2;0.001%
51551;2;0.001%
54187;2;0.001%
68648;2;0.001%
72846;2;0.001%
21432;2;0.001%
32014;2;0.001%
11182;2;0.001%
18962;2;0.001%
52858;2;0.001%
56030;2;0.001%
19950;2;0.001%
48724;2;0.001%
61188;2;0.001%
66429;2;0.001%
11539;2;0.001%
28012;2;0.001%
13951;2;0.001%
3326;2;0.001%
27085;2;0.001%
57816;2;0.001%
21744;2;0.001%
12960;2;0.001%
1424;2;0.001%
44721;2;0.001%
30084;2;0.001%
15483;2;0.001%
57530;2;0.001%
63605;2;0.001%
64163;2;0.001%
24180;2;0.001%
66727;2;0.001%
2604;2;0.001%
21739;2;0.001%
8318;2;0.001%
63644;2;0.001%
35159;2;0.001%
16681;2;0.001%
72474;2;0.001%
32630;2;0.001%
42170;2;0.001%
21442;2;0.001%
62112;2;0.001%
10798;2;0.001%
47013;2;0.001%
41402;2;0.001%
24109;2;0.001%
41026;2;0.001%
42670;2;0.001%
50768;2;0.001%
17422;2;0.001%
27143;2;0.001%
22175;2;0.001%
44031;2;0.001%
1992;2;0.001%
54989;2;0.001%
2905;2;0.001%
26099;2;0.001%
11232;2;0.001%
51430;2;0.001%
58330;2;0.001%
15633;2;0.001%
13357;2;0.001%
35997;2;0.001%
3474;2;0.001%
46799;2;0.001%
23244;2;0.001%
55459;2;0.001%
71724;2;0.001%
72751;2;0.001%
1747;2;0.001%
67948;2;0.001%
54334;2;0.001%
28988;2;0.001%
37091;2;0.001%
72220;2;0.001%
15490;2;0.001%
16343;2;0.001%
64063;2;0.001%
29778;2;0.001%
17458;2;0.001%
52906;2;0.001%
69493;2;0.001%
67738;2;0.001%
63214;2;0.001%
15103;2;0.001%
25089;2;0.001%
18114;2;0.001%
56227;2;0.001%
59685;2;0.001%
60487;2;0.001%
25906;2;0.001%
56787;2;0.001%
61071;2;0.001%
74025;2;0.001%
15862;2;0.001%
53148;2;0.001%
52737;2;0.001%
34943;2;0.001%
46284;2;0.001%
4397;2;0.001%
66162;2;0.001%
10499;2;0.001%
6682;2;0.001%
18659;2;0.001%
55589;2;0.001%
57995;2;0.001%
60603;2;0.001%
35702;2;0.001%
48528;2;0.001%
67744;2;0.001%
15017;2;0.001%
73002;2;0.001%
58484;2;0.001%
22475;2;0.001%
37243;2;0.001%
28955;2;0.001%
23021;2;0.001%
59827;2;0.001%
61478;2;0.001%
45397;2;0.001%
26045;2;0.001%
61277;2;0.001%
18711;2;0.001%
55147;2;0.001%
30617;2;0.001%
72201;2;0.001%
25765;2;0.001%
61543;2;0.001%
31848;2;0.001%
54130;2;0.001%
68217;2;0.001%
60820;2;0.001%
62225;2;0.001%
15145;2;0.001%
43519;2;0.001%
65712;2;0.001%
54125;2;0.001%
35421;2;0.001%
27703;2;0.001%
16097;2;0.001%
21667;2;0.001%
1194;2;0.001%
49843;2;0.001%
49982;2;0.001%
29989;2;0.001%
37518;2;0.001%
8502;2;0.001%
65994;2;0.001%
18597;2;0.001%
26866;2;0.001%
12912;2;0.001%
43120;2;0.001%
14452;2;0.001%
69370;2;0.001%
57853;2;0.001%
23485;2;0.001%
8450;2;0.001%
28981;2;0.001%
58569;2;0.001%
52205;2;0.001%
14517;2;0.001%
26386;2;0.001%
49075;2;0.001%
46192;2;0.001%
14203;2;0.001%
16383;2;0.001%
69059;2;0.001%
18375;2;0.001%
57835;2;0.001%
58531;2;0.001%
70776;2;0.001%
59660;2;0.001%
19669;2;0.001%
45829;2;0.001%
50855;2;0.001%
66084;2;0.001%
18607;2;0.001%
54991;2;0.001%
5595;2;0.001%
9945;2;0.001%
50360;2;0.001%
50515;2;0.001%
50081;2;0.001%
64730;2;0.001%
22672;2;0.001%
26035;2;0.001%
15549;2;0.001%
8292;2;0.001%
54599;2;0.001%
50357;2;0.001%
49130;2;0.001%
56818;2;0.001%
7133;2;0.001%
64763;2;0.001%
1621;2;0.001%
66917;2;0.001%
23731;2;0.001%
27328;2;0.001%
55991;2;0.001%
43200;2;0.001%
40552;2;0.001%
48219;2;0.001%
43657;2;0.001%
59811;2;0.001%
4342;2;0.001%
38405;2;0.001%
9053;2;0.001%
66385;2;0.001%
34301;2;0.001%
52600;2;0.001%
39278;2;0.001%
58477;2;0.001%
19663;2;0.001%
41355;2;0.001%
55753;2;0.001%
56146;2;0.001%
65654;2;0.001%
22755;2;0.001%
50299;2;0.001%
53398;2;0.001%
31135;2;0.001%
59892;2;0.001%
26118;2;0.001%
53995;2;0.001%
65563;2;0.001%
39209;2;0.001%
29013;2;0.001%
34431;2;0.001%
1510;2;0.001%
58203;2;0.001%
16366;2;0.001%
14377;2;0.001%
72775;2;0.001%
4355;2;0.001%
46374;2;0.001%
38836;2;0.001%
32822;2;0.001%
73237;2;0.001%
16439;2;0.001%
7111;2;0.001%
57744;2;0.001%
67008;2;0.001%
32966;2;0.001%
53315;2;0.001%
54463;2;0.001%
38776;2;0.001%
43680;2;0.001%
68481;2;0.001%
42777;2;0.001%
8857;2;0.001%
34124;2;0.001%
59875;2;0.001%
53146;2;0.001%
8331;2;0.001%
51441;2;0.001%
62371;2;0.001%
60424;2;0.001%
40988;2;0.001%
70130;2;0.001%
12507;2;0.001%
18030;2;0.001%
32636;2;0.001%
57491;2;0.001%
25817;2;0.001%
44412;2;0.001%
29761;2;0.001%
49713;2;0.001%
63670;2;0.001%
26754;2;0.001%
38283;2;0.001%
56351;2;0.001%
21760;2;0.001%
65912;2;0.001%
67627;2;0.001%
8152;2;0.001%
44088;2;0.001%
34121;2;0.001%
17700;2;0.001%
12098;2;0.001%
64560;2;0.001%
61309;2;0.001%
56132;2;0.001%
25591;2;0.001%
12588;2;0.001%
48876;2;0.001%
16682;2;0.001%
27946;2;0.001%
32700;2;0.001%
48803;2;0.001%
65581;2;0.001%
61570;2;0.001%
36086;2;0.001%
64162;2;0.001%
20238;2;0.001%
70790;2;0.001%
38174;2;0.001%
12444;2;0.001%
46321;2;0.001%
26919;2;0.001%
65095;2;0.001%
71306;2;0.001%
61030;2;0.001%
37625;2;0.001%
23584;2;0.001%
16407;2;0.001%
25066;2;0.001%
19745;2;0.001%
42949;2;0.001%
27436;2;0.001%
64457;2;0.001%
69342;2;0.001%
25989;2;0.001%
2416;2;0.001%
48661;2;0.001%
50269;2;0.001%
34925;2;0.001%
24408;2;0.001%
64396;2;0.001%
34719;2;0.001%
41211;2;0.001%
23211;2;0.001%
33240;2;0.001%
28151;2;0.001%
15416;2;0.001%
18994;2;0.001%
2228;2;0.001%
64920;2;0.001%
62587;2;0.001%
17727;2;0.001%
53256;2;0.001%
7027;2;0.001%
70432;2;0.001%
70252;2;0.001%
13447;2;0.001%
65482;2;0.001%
13640;2;0.001%
45563;2;0.001%
5989;2;0.001%
70048;2;0.001%
60321;2;0.001%
17689;2;0.001%
63303;2;0.001%
16763;2;0.001%
51650;2;0.001%
27497;2;0.001%
20710;2;0.001%
52999;2;0.001%
39939;2;0.001%
72160;2;0.001%
57840;2;0.001%
14702;2;0.001%
43092;2;0.001%
34907;2;0.001%
18586;2;0.001%
56305;2;0.001%
67558;2;0.001%
41103;2;0.001%
65097;2;0.001%
67634;2;0.001%
22485;2;0.001%
26952;2;0.001%
44995;2;0.001%
35154;2;0.001%
6630;2;0.001%
11825;2;0.001%
29701;2;0.001%
21820;2;0.001%
50699;2;0.001%
57054;2;0.001%
72591;2;0.001%
66709;2;0.001%
26672;2;0.001%
34647;2;0.001%
66874;2;0.001%
59490;2;0.001%
70390;2;0.001%
16683;2;0.001%
58580;2;0.001%
25898;2;0.001%
72513;2;0.001%
34728;2;0.001%
70253;2;0.001%
14782;2;0.001%
33553;2;0.001%
33495;2;0.001%
26614;2;0.001%
10042;2;0.001%
46196;2;0.001%
21412;2;0.001%
59374;2;0.001%
28462;2;0.001%
13981;2;0.001%
10239;2;0.001%
19066;2;0.001%
29088;2;0.001%
48478;2;0.001%
56321;2;0.001%
9641;2;0.001%
43974;2;0.001%
66565;2;0.001%
47031;2;0.001%
12194;2;0.001%
15346;2;0.001%
33950;2;0.001%
31564;2;0.001%
62164;2;0.001%
46109;2;0.001%
30602;2;0.001%
38056;2;0.001%
54319;2;0.001%
73804;2;0.001%
32641;2;0.001%
9080;2;0.001%
4459;2;0.001%
51732;2;0.001%
20880;2;0.001%
37948;2;0.001%
13543;2;0.001%
23737;2;0.001%
26280;2;0.001%
7317;2;0.001%
32978;2;0.001%
17573;2;0.001%
62541;2;0.001%
44362;2;0.001%
58209;2;0.001%
63456;2;0.001%
32592;2;0.001%
23627;2;0.001%
34541;2;0.001%
64527;2;0.001%
22969;2;0.001%
56939;2;0.001%
37190;2;0.001%
33347;2;0.001%
6818;2;0.001%
22620;2;0.001%
35574;2;0.001%
36201;2;0.001%
66438;2;0.001%
25956;2;0.001%
66880;2;0.001%
55294;2;0.001%
23908;2;0.001%
35953;2;0.001%
8250;2;0.001%
66380;2;0.001%
22103;2;0.001%
35342;2;0.001%
63715;2;0.001%
19587;2;0.001%
12053;2;0.001%
2009;2;0.001%
48283;2;0.001%
2342;2;0.001%
22372;2;0.001%
58745;2;0.001%
25741;2;0.001%
12472;2;0.001%
72209;2;0.001%
17617;2;0.001%
11077;2;0.001%
5469;2;0.001%
33548;2;0.001%
40151;2;0.001%
17956;2;0.001%
50898;2;0.001%
18648;2;0.001%
49679;2;0.001%
57125;2;0.001%
62873;2;0.001%
56597;2;0.001%
6670;2;0.001%
2770;2;0.001%
61043;2;0.001%
63697;2;0.001%
23601;2;0.001%
26220;2;0.001%
45049;2;0.001%
68967;2;0.001%
30075;2;0.001%
68132;2;0.001%
11652;2;0.001%
24849;2;0.001%
46939;2;0.001%
10329;2;0.001%
45052;2;0.001%
55211;2;0.001%
11041;2;0.001%
45261;2;0.001%
44684;2;0.001%
24241;2;0.001%
73878;2;0.001%
16743;2;0.001%
27278;2;0.001%
22668;2;0.001%
29366;2;0.001%
23053;2;0.001%
70365;2;0.001%
16776;2;0.001%
44332;2;0.001%
34989;2;0.001%
69617;2;0.001%
57705;2;0.001%
46960;2;0.001%
7374;2;0.001%
54762;2;0.001%
17096;2;0.001%
15821;2;0.001%
60401;2;0.001%
16621;2;0.001%
18212;2;0.001%
39060;2;0.001%
38796;2;0.001%
6071;2;0.001%
49847;2;0.001%
26411;2;0.001%
33123;2;0.001%
50354;2;0.001%
44218;2;0.001%
64025;2;0.001%
12695;2;0.001%
8669;2;0.001%
31193;2;0.001%
46740;2;0.001%
69646;2;0.001%
73242;2;0.001%
1092;2;0.001%
31612;2;0.001%
14162;2;0.001%
6664;2;0.001%
38907;2;0.001%
53840;2;0.001%
8683;2;0.001%
68658;2;0.001%
63617;2;0.001%
28976;2;0.001%
37241;2;0.001%
51025;2;0.001%
17488;2;0.001%
59333;2;0.001%
35192;2;0.001%
26081;2;0.001%
15388;2;0.001%
19940;2;0.001%
14298;2;0.001%
25663;2;0.001%
30986;2;0.001%
23655;2;0.001%
60969;2;0.001%
21399;2;0.001%
25759;2;0.001%
63216;2;0.001%
9384;2;0.001%
22718;2;0.001%
17904;2;0.001%
72409;2;0.001%
53152;2;0.001%
19653;2;0.001%
50077;2;0.001%
64216;2;0.001%
3449;2;0.001%
5922;2;0.001%
7113;2;0.001%
23337;2;0.001%
63095;2;0.001%
17129;2;0.001%
5127;2;0.001%
50337;2;0.001%
56032;2;0.001%
55984;2;0.001%
53820;2;0.001%
49079;2;0.001%
43227;2;0.001%
72410;2;0.001%
28962;2;0.001%
40480;2;0.001%
14136;2;0.001%
1970;2;0.001%
63728;2;0.001%
10242;2;0.001%
59865;2;0.001%
63814;2;0.001%
62431;2;0.001%
47397;2;0.001%
20937;2;0.001%
3051;2;0.001%
26451;2;0.001%
41470;2;0.001%
32341;2;0.001%
7201;2;0.001%
24205;2;0.001%
37623;2;0.001%
23682;2;0.001%
35049;2;0.001%
45419;2;0.001%
50643;2;0.001%
24984;2;0.001%
52461;2;0.001%
53247;2;0.001%
61308;2;0.001%
64377;2;0.001%
69270;2;0.001%
52475;2;0.001%
48826;2;0.001%
64349;2;0.001%
28045;2;0.001%
64642;2;0.001%
8589;2;0.001%
59677;2;0.001%
32708;2;0.001%
46166;2;0.001%
64530;2;0.001%
40162;2;0.001%
51621;2;0.001%
43099;2;0.001%
67381;2;0.001%
27546;2;0.001%
14717;2;0.001%
47078;2;0.001%
70768;2;0.001%
49883;2;0.001%
57640;2;0.001%
15056;2;0.001%
17654;2;0.001%
33334;2;0.001%
15069;2;0.001%
50279;2;0.001%
26725;2;0.001%
57521;2;0.001%
3558;2;0.001%
17033;2;0.001%
31755;2;0.001%
44518;2;0.001%
32922;2;0.001%
15271;2;0.001%
65667;2;0.001%
28715;2;0.001%
38895;2;0.001%
35464;2;0.001%
59767;2;0.001%
17486;2;0.001%
16025;2;0.001%
73487;2;0.001%
64907;2;0.001%
15912;2;0.001%
37436;2;0.001%
41194;2;0.001%
13813;2;0.001%
53544;2;0.001%
6943;2;0.001%
12447;2;0.001%
63956;2;0.001%
24583;2;0.001%
62932;2;0.001%
15295;2;0.001%
16579;2;0.001%
30844;2;0.001%
32394;2;0.001%
25838;2;0.001%
49242;2;0.001%
9271;2;0.001%
67702;2;0.001%
56955;2;0.001%
61357;2;0.001%
41188;2;0.001%
18900;2;0.001%
60076;2;0.001%
21661;2;0.001%
33163;2;0.001%
19238;2;0.001%
30416;2;0.001%
20051;2;0.001%
20259;2;0.001%
862;2;0.001%
32458;2;0.001%
62866;2;0.001%
54658;2;0.001%
39128;2;0.001%
53337;2;0.001%
21670;2;0.001%
64737;2;0.001%
46981;2;0.001%
29891;2;0.001%
40820;2;0.001%
69202;2;0.001%
73799;2;0.001%
18627;2;0.001%
15183;2;0.001%
57562;2;0.001%
35967;2;0.001%
13330;2;0.001%
17221;2;0.001%
59566;2;0.001%
30186;2;0.001%
30583;2;0.001%
24622;2;0.001%
44054;2;0.001%
44381;2;0.001%
56823;2;0.001%
63215;2;0.001%
17445;2;0.001%
60052;2;0.001%
4171;2;0.001%
11691;2;0.001%
33918;2;0.001%
63787;2;0.001%
38883;2;0.001%
21052;2;0.001%
17643;2;0.001%
51830;2;0.001%
59717;2;0.001%
27021;2;0.001%
39382;2;0.001%
67263;2;0.001%
65025;2;0.001%
40530;2;0.001%
9048;2;0.001%
49183;2;0.001%
6699;2;0.001%
56396;2;0.001%
6648;2;0.001%
66186;2;0.001%
19081;2;0.001%
31485;2;0.001%
53830;2;0.001%
68704;2;0.001%
67512;2;0.001%
30198;2;0.001%
49434;2;0.001%
3009;2;0.001%
27864;2;0.001%
39560;2;0.001%
20750;2;0.001%
14000;2;0.001%
66585;2;0.001%
68623;2;0.001%
73315;2;0.001%
62138;2;0.001%
51781;2;0.001%
33753;2;0.001%
16530;2;0.001%
70172;2;0.001%
16377;2;0.001%
9847;2;0.001%
9285;2;0.001%
72588;2;0.001%
72316;2;0.001%
59426;2;0.001%
10503;2;0.001%
65401;2;0.001%
54088;2;0.001%
66578;2;0.001%
56991;2;0.001%
57786;2;0.001%
33749;2;0.001%
64164;2;0.001%
53633;2;0.001%
59976;2;0.001%
67584;2;0.001%
56562;2;0.001%
48240;2;0.001%
13630;2;0.001%
30493;2;0.001%
27972;2;0.001%
58686;2;0.001%
19303;2;0.001%
65904;2;0.001%
63351;2;0.001%
17877;2;0.001%
48812;2;0.001%
71595;2;0.001%
31700;2;0.001%
39074;2;0.001%
19633;2;0.001%
14878;2;0.001%
13354;2;0.001%
14158;2;0.001%
3460;2;0.001%
14327;2;0.001%
48979;2;0.001%
30942;2;0.001%
43892;2;0.001%
66124;2;0.001%
7538;2;0.001%
40488;2;0.001%
72259;2;0.001%
37373;2;0.001%
49924;2;0.001%
15667;2;0.001%
73212;2;0.001%
41809;2;0.001%
74393;2;0.001%
54546;2;0.001%
24113;2;0.001%
4299;2;0.001%
48437;2;0.001%
8996;2;0.001%
23669;2;0.001%
53996;2;0.001%
37060;2;0.001%
26246;2;0.001%
61;2;0.001%
56665;2;0.001%
59914;2;0.001%
62672;2;0.001%
51413;2;0.001%
18193;2;0.001%
35228;2;0.001%
15730;2;0.001%
45538;2;0.001%
38950;2;0.001%
33153;2;0.001%
72647;2;0.001%
70579;2;0.001%
14333;2;0.001%
3896;2;0.001%
21624;2;0.001%
7305;2;0.001%
56289;2;0.001%
38891;2;0.001%
66242;2;0.001%
24479;2;0.001%
7240;2;0.001%
65620;2;0.001%
63196;2;0.001%
42673;2;0.001%
32133;2;0.001%
13147;2;0.001%
33128;2;0.001%
72567;2;0.001%
68364;2;0.001%
54072;2;0.001%
69092;2;0.001%
38882;2;0.001%
35004;2;0.001%
70833;2;0.001%
11842;2;0.001%
63317;2;0.001%
26415;2;0.001%
18633;2;0.001%
39161;2;0.001%
31985;2;0.001%
37142;2;0.001%
24473;2;0.001%
19134;2;0.001%
18592;2;0.001%
25856;2;0.001%
23726;2;0.001%
44267;2;0.001%
34359;2;0.001%
10137;2;0.001%
60929;2;0.001%
68629;2;0.001%
53539;2;0.001%
66526;2;0.001%
30101;2;0.001%
66114;2;0.001%
19344;2;0.001%
21338;2;0.001%
43743;2;0.001%
6415;2;0.001%
48190;2;0.001%
10055;2;0.001%
18868;2;0.001%
48396;2;0.001%
68901;2;0.001%
1016;2;0.001%
39352;2;0.001%
72291;2;0.001%
23531;2;0.001%
67778;2;0.001%
24532;2;0.001%
19444;2;0.001%
22801;2;0.001%
25962;2;0.001%
73659;2;0.001%
17600;2;0.001%
59732;2;0.001%
8769;2;0.001%
54528;2;0.001%
10426;2;0.001%
23804;2;0.001%
52412;2;0.001%
33416;2;0.001%
51576;2;0.001%
4251;2;0.001%
63786;2;0.001%
48874;2;0.001%
68186;2;0.001%
65862;2;0.001%
1313;2;0.001%
64101;2;0.001%
67088;2;0.001%
15874;2;0.001%
35966;2;0.001%
65804;2;0.001%
20887;2;0.001%
69899;2;0.001%
63108;2;0.001%
25611;2;0.001%
9608;2;0.001%
18150;2;0.001%
9950;2;0.001%
46754;2;0.001%
34022;2;0.001%
66828;2;0.001%
3495;2;0.001%
17442;2;0.001%
45213;2;0.001%
59120;2;0.001%
14534;2;0.001%
44466;2;0.001%
45995;2;0.001%
25676;2;0.001%
64140;2;0.001%
51868;2;0.001%
17820;2;0.001%
20879;2;0.001%
15367;2;0.001%
30578;2;0.001%
62958;2;0.001%
50710;2;0.001%
42810;2;0.001%
66391;2;0.001%
61410;2;0.001%
