entity_id;total_amount_of_triples;relative_amount_of_triples
8661;46;0.017%
12998;46;0.017%
679;46;0.017%
9083;46;0.017%
14082;46;0.017%
7235;46;0.017%
2386;46;0.017%
9003;46;0.017%
13588;46;0.017%
2416;46;0.017%
4248;46;0.017%
14124;46;0.017%
11341;46;0.017%
8951;46;0.017%
1288;46;0.017%
1212;46;0.017%
5586;46;0.017%
9139;46;0.017%
5463;46;0.017%
2682;46;0.017%
3290;46;0.017%
4490;46;0.017%
3839;46;0.017%
7425;46;0.017%
575;46;0.017%
7920;45;0.017%
14030;45;0.017%
3970;45;0.017%
2623;45;0.017%
3473;45;0.017%
4302;45;0.017%
9278;45;0.017%
8290;45;0.017%
10033;45;0.017%
9316;45;0.017%
5742;45;0.017%
13961;45;0.017%
2747;45;0.017%
13123;45;0.017%
2470;45;0.017%
10334;45;0.017%
1190;45;0.017%
8182;45;0.017%
10277;45;0.017%
13455;45;0.017%
12519;45;0.017%
12082;45;0.017%
1321;45;0.017%
7884;45;0.017%
7679;45;0.017%
11358;45;0.017%
11606;45;0.017%
10111;45;0.017%
5653;45;0.017%
3131;45;0.017%
13489;45;0.017%
7571;45;0.017%
2776;45;0.017%
685;45;0.017%
11447;45;0.017%
11355;45;0.017%
14122;45;0.017%
5468;45;0.017%
13129;45;0.017%
4261;45;0.017%
4089;45;0.017%
6843;45;0.017%
10285;45;0.017%
7466;45;0.017%
7292;45;0.017%
3610;45;0.017%
11404;45;0.017%
8410;45;0.017%
11351;45;0.017%
12674;45;0.017%
892;45;0.017%
9732;45;0.017%
8228;45;0.017%
12949;45;0.017%
8448;45;0.017%
6987;45;0.017%
1905;45;0.017%
8684;45;0.017%
12925;45;0.017%
10616;45;0.017%
4775;45;0.017%
10108;45;0.017%
4662;45;0.017%
785;45;0.017%
5211;45;0.017%
4359;45;0.017%
4611;45;0.017%
9074;45;0.017%
6338;45;0.017%
2602;45;0.017%
8063;45;0.017%
581;45;0.017%
7807;45;0.017%
4147;45;0.017%
2619;45;0.017%
7298;45;0.017%
7258;45;0.017%
13212;45;0.017%
8564;45;0.017%
601;45;0.017%
13552;45;0.017%
2523;45;0.017%
13419;45;0.017%
14505;45;0.017%
3755;45;0.017%
7144;45;0.017%
6922;45;0.017%
10815;45;0.017%
6864;45;0.017%
285;45;0.017%
3628;45;0.017%
1544;45;0.017%
5091;45;0.017%
3110;45;0.017%
12437;45;0.017%
10094;45;0.017%
10383;45;0.017%
8784;45;0.017%
10964;45;0.017%
14314;45;0.017%
7775;45;0.017%
10411;45;0.017%
7172;45;0.017%
11796;45;0.017%
5062;45;0.017%
2013;45;0.017%
11904;45;0.017%
5949;45;0.017%
2437;45;0.017%
1192;45;0.017%
5106;45;0.017%
5244;45;0.017%
8643;45;0.017%
6925;45;0.017%
11272;44;0.016%
6551;44;0.016%
9604;44;0.016%
10987;44;0.016%
12650;44;0.016%
2686;44;0.016%
2407;44;0.016%
7185;44;0.016%
12880;44;0.016%
9840;44;0.016%
6865;44;0.016%
1276;44;0.016%
8582;44;0.016%
11440;44;0.016%
13483;44;0.016%
13548;44;0.016%
11933;44;0.016%
6547;44;0.016%
10653;44;0.016%
12926;44;0.016%
9634;44;0.016%
4826;44;0.016%
11223;44;0.016%
1389;44;0.016%
12967;44;0.016%
13191;44;0.016%
1178;44;0.016%
10784;44;0.016%
9276;44;0.016%
11320;44;0.016%
7587;44;0.016%
2346;44;0.016%
7447;44;0.016%
8031;44;0.016%
11963;44;0.016%
12979;44;0.016%
3234;44;0.016%
4008;44;0.016%
9563;44;0.016%
4002;44;0.016%
6857;44;0.016%
9162;44;0.016%
1051;44;0.016%
11235;44;0.016%
4470;44;0.016%
3530;44;0.016%
2767;44;0.016%
5715;44;0.016%
4601;44;0.016%
140;44;0.016%
3903;44;0.016%
12619;44;0.016%
4575;44;0.016%
11425;44;0.016%
5345;44;0.016%
6070;44;0.016%
2082;44;0.016%
8153;44;0.016%
8018;44;0.016%
7428;44;0.016%
12504;44;0.016%
10869;44;0.016%
5597;44;0.016%
4846;44;0.016%
10640;44;0.016%
5320;44;0.016%
7065;44;0.016%
6900;44;0.016%
10456;44;0.016%
8401;44;0.016%
2504;44;0.016%
7946;44;0.016%
7084;44;0.016%
14050;44;0.016%
12614;44;0.016%
8083;44;0.016%
8899;44;0.016%
4116;44;0.016%
12725;44;0.016%
13304;44;0.016%
12894;44;0.016%
12466;44;0.016%
13134;44;0.016%
12172;44;0.016%
1869;44;0.016%
1094;44;0.016%
12639;44;0.016%
4876;44;0.016%
14046;44;0.016%
9721;44;0.016%
10211;44;0.016%
3692;44;0.016%
10914;44;0.016%
5564;44;0.016%
8974;44;0.016%
8838;44;0.016%
12593;44;0.016%
7256;44;0.016%
5390;44;0.016%
7928;44;0.016%
6354;44;0.016%
1731;44;0.016%
5061;44;0.016%
12477;44;0.016%
3656;44;0.016%
8972;44;0.016%
12891;44;0.016%
13740;44;0.016%
4489;44;0.016%
5319;44;0.016%
12618;44;0.016%
4996;44;0.016%
52;44;0.016%
13265;44;0.016%
11831;44;0.016%
11350;44;0.016%
6827;44;0.016%
13408;44;0.016%
3198;44;0.016%
5311;44;0.016%
14496;44;0.016%
11023;44;0.016%
14024;44;0.016%
4447;44;0.016%
11489;44;0.016%
568;44;0.016%
1608;44;0.016%
3047;44;0.016%
2450;44;0.016%
6499;43;0.016%
5951;43;0.016%
12648;43;0.016%
13533;43;0.016%
5574;43;0.016%
401;43;0.016%
8922;43;0.016%
9666;43;0.016%
7325;43;0.016%
4889;43;0.016%
10898;43;0.016%
4646;43;0.016%
9106;43;0.016%
7324;43;0.016%
4949;43;0.016%
5521;43;0.016%
3420;43;0.016%
1524;43;0.016%
11131;43;0.016%
1882;43;0.016%
11052;43;0.016%
6195;43;0.016%
6260;43;0.016%
3214;43;0.016%
11265;43;0.016%
12427;43;0.016%
9876;43;0.016%
12242;43;0.016%
8023;43;0.016%
4709;43;0.016%
10105;43;0.016%
13131;43;0.016%
12149;43;0.016%
4703;43;0.016%
546;43;0.016%
8768;43;0.016%
5864;43;0.016%
6591;43;0.016%
7216;43;0.016%
3415;43;0.016%
8549;43;0.016%
8172;43;0.016%
2779;43;0.016%
14102;43;0.016%
5966;43;0.016%
9707;43;0.016%
6091;43;0.016%
6949;43;0.016%
9956;43;0.016%
7615;43;0.016%
14056;43;0.016%
2794;43;0.016%
9933;43;0.016%
11429;43;0.016%
2481;43;0.016%
2636;43;0.016%
2660;43;0.016%
3089;43;0.016%
7338;43;0.016%
5366;43;0.016%
12163;43;0.016%
3708;43;0.016%
3504;43;0.016%
10817;43;0.016%
5875;43;0.016%
4072;43;0.016%
10529;43;0.016%
2563;43;0.016%
5683;43;0.016%
229;43;0.016%
1461;43;0.016%
13028;43;0.016%
10662;43;0.016%
2641;43;0.016%
10495;43;0.016%
6490;43;0.016%
7493;43;0.016%
7729;43;0.016%
2735;43;0.016%
6575;43;0.016%
9631;43;0.016%
5129;43;0.016%
2328;43;0.016%
7080;43;0.016%
13976;43;0.016%
5776;43;0.016%
2889;43;0.016%
4793;43;0.016%
1788;43;0.016%
1787;43;0.016%
3571;43;0.016%
12349;43;0.016%
1363;43;0.016%
3428;43;0.016%
378;43;0.016%
9643;43;0.016%
11591;43;0.016%
6680;43;0.016%
3206;43;0.016%
3570;43;0.016%
1630;43;0.016%
8037;43;0.016%
12353;43;0.016%
9596;42;0.015%
5162;42;0.015%
11687;42;0.015%
11851;42;0.015%
11383;42;0.015%
3971;42;0.015%
13355;42;0.015%
211;42;0.015%
11446;42;0.015%
11116;42;0.015%
13099;42;0.015%
2183;42;0.015%
10473;42;0.015%
5599;42;0.015%
1850;42;0.015%
10954;42;0.015%
9608;42;0.015%
12426;42;0.015%
2292;42;0.015%
4585;42;0.015%
5220;42;0.015%
14119;42;0.015%
3995;42;0.015%
5571;42;0.015%
6331;42;0.015%
5663;42;0.015%
5701;42;0.015%
13329;42;0.015%
4474;42;0.015%
11991;42;0.015%
7910;42;0.015%
9380;42;0.015%
12343;42;0.015%
9400;42;0.015%
3711;42;0.015%
11190;42;0.015%
4372;42;0.015%
2200;42;0.015%
1230;42;0.015%
8192;42;0.015%
752;42;0.015%
13274;42;0.015%
1197;42;0.015%
955;42;0.015%
12613;42;0.015%
4414;42;0.015%
2935;42;0.015%
9958;42;0.015%
4093;42;0.015%
9078;42;0.015%
1803;42;0.015%
10092;42;0.015%
11000;42;0.015%
7401;42;0.015%
4463;42;0.015%
10345;42;0.015%
10804;42;0.015%
1621;42;0.015%
6175;42;0.015%
3686;42;0.015%
10052;42;0.015%
10937;42;0.015%
815;42;0.015%
10573;42;0.015%
2093;42;0.015%
2738;42;0.015%
13589;42;0.015%
7993;42;0.015%
9846;42;0.015%
286;42;0.015%
4459;42;0.015%
6085;42;0.015%
10714;42;0.015%
13217;42;0.015%
1529;42;0.015%
11808;42;0.015%
4395;42;0.015%
11961;42;0.015%
654;42;0.015%
9467;42;0.015%
4323;42;0.015%
394;42;0.015%
1122;42;0.015%
2529;42;0.015%
8506;42;0.015%
4495;42;0.015%
76;42;0.015%
3739;42;0.015%
12386;42;0.015%
8110;42;0.015%
6666;42;0.015%
5271;42;0.015%
5374;42;0.015%
4791;42;0.015%
12581;42;0.015%
7660;42;0.015%
3915;42;0.015%
11710;42;0.015%
10075;42;0.015%
8475;42;0.015%
891;42;0.015%
1707;42;0.015%
14418;42;0.015%
10586;42;0.015%
14057;42;0.015%
1379;42;0.015%
4185;42;0.015%
5485;42;0.015%
5904;42;0.015%
690;42;0.015%
1357;42;0.015%
12661;42;0.015%
9281;42;0.015%
10666;42;0.015%
1084;42;0.015%
10931;42;0.015%
1686;42;0.015%
11058;42;0.015%
8611;42;0.015%
6536;42;0.015%
6600;42;0.015%
3203;42;0.015%
3318;42;0.015%
7350;42;0.015%
2187;42;0.015%
9358;42;0.015%
10453;42;0.015%
9480;42;0.015%
9733;41;0.015%
9166;41;0.015%
11916;41;0.015%
6546;41;0.015%
10782;41;0.015%
8186;41;0.015%
5135;41;0.015%
985;41;0.015%
11346;41;0.015%
7605;41;0.015%
7665;41;0.015%
5589;41;0.015%
12999;41;0.015%
9451;41;0.015%
6031;41;0.015%
10023;41;0.015%
7167;41;0.015%
988;41;0.015%
2859;41;0.015%
6292;41;0.015%
7887;41;0.015%
10711;41;0.015%
12222;41;0.015%
12489;41;0.015%
3050;41;0.015%
1631;41;0.015%
12832;41;0.015%
8271;41;0.015%
9910;41;0.015%
11056;41;0.015%
8812;41;0.015%
13571;41;0.015%
2605;41;0.015%
12454;41;0.015%
4963;41;0.015%
8867;41;0.015%
14004;41;0.015%
836;41;0.015%
1805;41;0.015%
11526;41;0.015%
11705;41;0.015%
7991;41;0.015%
1852;41;0.015%
6538;41;0.015%
1130;41;0.015%
7183;41;0.015%
6420;41;0.015%
2742;41;0.015%
9624;41;0.015%
7551;41;0.015%
12831;41;0.015%
1436;41;0.015%
11715;41;0.015%
6262;41;0.015%
8732;41;0.015%
4274;41;0.015%
14277;41;0.015%
11572;41;0.015%
2374;41;0.015%
4573;41;0.015%
3377;41;0.015%
11610;41;0.015%
10925;41;0.015%
1634;41;0.015%
11086;41;0.015%
10347;41;0.015%
12727;41;0.015%
1940;41;0.015%
6593;41;0.015%
12513;41;0.015%
2867;41;0.015%
1538;41;0.015%
7484;41;0.015%
5415;41;0.015%
3796;41;0.015%
7095;41;0.015%
5139;41;0.015%
2691;41;0.015%
4596;41;0.015%
518;41;0.015%
1647;41;0.015%
11115;41;0.015%
4296;41;0.015%
6653;41;0.015%
1330;41;0.015%
7206;41;0.015%
6620;41;0.015%
2158;41;0.015%
5167;41;0.015%
4759;41;0.015%
9554;41;0.015%
4289;41;0.015%
2343;41;0.015%
3465;41;0.015%
9520;41;0.015%
9541;41;0.015%
1712;41;0.015%
11314;41;0.015%
2255;41;0.015%
1220;41;0.015%
5405;41;0.015%
13477;41;0.015%
959;41;0.015%
1667;41;0.015%
7742;41;0.015%
5045;41;0.015%
4726;41;0.015%
5479;41;0.015%
7579;41;0.015%
13224;41;0.015%
8850;41;0.015%
10435;41;0.015%
5304;41;0.015%
5573;41;0.015%
12869;41;0.015%
2216;41;0.015%
7771;41;0.015%
1024;41;0.015%
5251;41;0.015%
8662;41;0.015%
893;41;0.015%
6759;41;0.015%
9219;41;0.015%
12842;41;0.015%
9761;41;0.015%
10967;41;0.015%
1635;41;0.015%
10489;41;0.015%
2400;41;0.015%
13187;41;0.015%
3552;41;0.015%
231;41;0.015%
1845;41;0.015%
4525;41;0.015%
957;41;0.015%
10034;40;0.015%
9259;40;0.015%
2298;40;0.015%
8598;40;0.015%
5563;40;0.015%
4958;40;0.015%
12342;40;0.015%
13299;40;0.015%
6362;40;0.015%
5056;40;0.015%
2649;40;0.015%
1109;40;0.015%
2028;40;0.015%
11030;40;0.015%
5060;40;0.015%
6402;40;0.015%
11947;40;0.015%
3964;40;0.015%
1652;40;0.015%
10677;40;0.015%
3652;40;0.015%
571;40;0.015%
9064;40;0.015%
12538;40;0.015%
3046;40;0.015%
11958;40;0.015%
4392;40;0.015%
12002;40;0.015%
13118;40;0.015%
12510;40;0.015%
6533;40;0.015%
13939;40;0.015%
11777;40;0.015%
14375;40;0.015%
10962;40;0.015%
12877;40;0.015%
9408;40;0.015%
14040;40;0.015%
11241;40;0.015%
2127;40;0.015%
1648;40;0.015%
5632;40;0.015%
5059;40;0.015%
9566;40;0.015%
5700;40;0.015%
11055;40;0.015%
8067;40;0.015%
10100;40;0.015%
12844;40;0.015%
1832;40;0.015%
2307;40;0.015%
12150;40;0.015%
7539;40;0.015%
1623;40;0.015%
576;40;0.015%
4192;40;0.015%
10283;40;0.015%
10091;40;0.015%
7700;40;0.015%
8044;40;0.015%
6609;40;0.015%
2902;40;0.015%
11521;40;0.015%
5470;40;0.015%
8433;40;0.015%
12180;40;0.015%
7608;40;0.015%
3790;40;0.015%
13275;40;0.015%
11175;40;0.015%
1632;40;0.015%
5761;40;0.015%
4959;40;0.015%
6943;40;0.015%
13154;40;0.015%
10437;40;0.015%
14271;40;0.015%
1376;40;0.015%
11580;40;0.015%
3113;40;0.015%
12366;40;0.015%
1778;40;0.015%
8145;40;0.015%
1985;40;0.015%
7123;40;0.015%
10276;40;0.015%
4300;40;0.015%
10319;40;0.015%
1110;40;0.015%
12408;40;0.015%
5612;40;0.015%
11067;40;0.015%
11910;40;0.015%
2194;40;0.015%
205;40;0.015%
7166;40;0.015%
7717;40;0.015%
4647;40;0.015%
5916;40;0.015%
493;40;0.015%
7152;40;0.015%
2322;40;0.015%
12633;40;0.015%
10669;40;0.015%
1432;40;0.015%
3992;40;0.015%
8722;40;0.015%
12221;40;0.015%
3538;40;0.015%
9209;40;0.015%
5738;40;0.015%
1784;40;0.015%
5491;40;0.015%
13824;40;0.015%
1303;40;0.015%
11200;40;0.015%
2711;40;0.015%
12907;40;0.015%
13015;40;0.015%
6188;40;0.015%
3539;40;0.015%
9684;40;0.015%
2493;40;0.015%
3623;40;0.015%
6667;40;0.015%
7802;40;0.015%
1848;40;0.015%
208;40;0.015%
4624;40;0.015%
13233;40;0.015%
3922;40;0.015%
10142;40;0.015%
9205;40;0.015%
2050;40;0.015%
12769;40;0.015%
5159;40;0.015%
4896;40;0.015%
9133;40;0.015%
11148;40;0.015%
8035;40;0.015%
4281;40;0.015%
687;39;0.014%
11060;39;0.014%
2708;39;0.014%
5430;39;0.014%
3477;39;0.014%
12145;39;0.014%
9695;39;0.014%
12166;39;0.014%
7474;39;0.014%
5385;39;0.014%
5258;39;0.014%
6691;39;0.014%
12924;39;0.014%
5133;39;0.014%
3048;39;0.014%
11411;39;0.014%
6350;39;0.014%
3573;39;0.014%
4751;39;0.014%
2079;39;0.014%
13277;39;0.014%
454;39;0.014%
3066;39;0.014%
12290;39;0.014%
2933;39;0.014%
2905;39;0.014%
9735;39;0.014%
6883;39;0.014%
7135;39;0.014%
1395;39;0.014%
12843;39;0.014%
1664;39;0.014%
1674;39;0.014%
12016;39;0.014%
2339;39;0.014%
10381;39;0.014%
1890;39;0.014%
4840;39;0.014%
13950;39;0.014%
10973;39;0.014%
12293;39;0.014%
11114;39;0.014%
2237;39;0.014%
2827;39;0.014%
9921;39;0.014%
2075;39;0.014%
13974;39;0.014%
14001;39;0.014%
10386;39;0.014%
4182;39;0.014%
11906;39;0.014%
6717;39;0.014%
11649;39;0.014%
2652;39;0.014%
4374;39;0.014%
5534;39;0.014%
7622;39;0.014%
9399;39;0.014%
8547;39;0.014%
2932;39;0.014%
3650;39;0.014%
7301;39;0.014%
4220;39;0.014%
2609;39;0.014%
2299;39;0.014%
7719;39;0.014%
9313;39;0.014%
9213;39;0.014%
10543;39;0.014%
3485;39;0.014%
8603;39;0.014%
4193;39;0.014%
7012;39;0.014%
3598;39;0.014%
8124;39;0.014%
1010;39;0.014%
7827;39;0.014%
9540;39;0.014%
9546;39;0.014%
6057;39;0.014%
9560;39;0.014%
10333;39;0.014%
691;39;0.014%
14125;39;0.014%
8792;39;0.014%
3633;39;0.014%
627;39;0.014%
6860;39;0.014%
5371;39;0.014%
13755;39;0.014%
8880;39;0.014%
11020;39;0.014%
4249;39;0.014%
4473;39;0.014%
4831;39;0.014%
10569;39;0.014%
13095;39;0.014%
4680;39;0.014%
2554;39;0.014%
8050;39;0.014%
11832;39;0.014%
12448;39;0.014%
8849;39;0.014%
1930;39;0.014%
8406;39;0.014%
12094;39;0.014%
1041;39;0.014%
4828;39;0.014%
8123;39;0.014%
8648;39;0.014%
11327;39;0.014%
8631;39;0.014%
4932;39;0.014%
1802;39;0.014%
7559;39;0.014%
6931;39;0.014%
5703;39;0.014%
12436;39;0.014%
368;39;0.014%
6869;39;0.014%
12951;39;0.014%
11780;39;0.014%
10486;39;0.014%
13223;39;0.014%
11026;39;0.014%
12032;39;0.014%
2241;39;0.014%
10299;39;0.014%
4237;39;0.014%
7737;39;0.014%
9379;39;0.014%
12315;39;0.014%
2142;39;0.014%
9331;39;0.014%
297;39;0.014%
11458;39;0.014%
5569;39;0.014%
13119;39;0.014%
12532;39;0.014%
11935;39;0.014%
22;39;0.014%
10247;39;0.014%
10554;39;0.014%
13621;39;0.014%
10611;39;0.014%
7222;39;0.014%
10663;39;0.014%
14491;39;0.014%
5558;39;0.014%
2189;39;0.014%
8543;39;0.014%
8652;39;0.014%
10901;39;0.014%
852;39;0.014%
14034;39;0.014%
8757;39;0.014%
9412;38;0.014%
347;38;0.014%
12322;38;0.014%
6690;38;0.014%
1710;38;0.014%
2547;38;0.014%
13752;38;0.014%
7669;38;0.014%
11800;38;0.014%
11491;38;0.014%
14048;38;0.014%
5631;38;0.014%
11684;38;0.014%
7698;38;0.014%
6554;38;0.014%
4313;38;0.014%
8400;38;0.014%
7045;38;0.014%
8468;38;0.014%
12365;38;0.014%
6568;38;0.014%
1082;38;0.014%
8109;38;0.014%
12359;38;0.014%
11463;38;0.014%
3857;38;0.014%
10623;38;0.014%
6147;38;0.014%
1714;38;0.014%
9340;38;0.014%
11792;38;0.014%
6015;38;0.014%
12849;38;0.014%
972;38;0.014%
11109;38;0.014%
10899;38;0.014%
13;38;0.014%
3276;38;0.014%
1883;38;0.014%
3748;38;0.014%
6369;38;0.014%
12655;38;0.014%
12716;38;0.014%
1464;38;0.014%
3658;38;0.014%
6197;38;0.014%
6081;38;0.014%
1195;38;0.014%
13344;38;0.014%
12425;38;0.014%
11546;38;0.014%
3424;38;0.014%
545;38;0.014%
12188;38;0.014%
5617;38;0.014%
11044;38;0.014%
14000;38;0.014%
4512;38;0.014%
9660;38;0.014%
8175;38;0.014%
4770;38;0.014%
9262;38;0.014%
14499;38;0.014%
2313;38;0.014%
7192;38;0.014%
10146;38;0.014%
7540;38;0.014%
12778;38;0.014%
7105;38;0.014%
5596;38;0.014%
9076;38;0.014%
9635;38;0.014%
2120;38;0.014%
4965;38;0.014%
7462;38;0.014%
13821;38;0.014%
2550;38;0.014%
2277;38;0.014%
3493;38;0.014%
10957;38;0.014%
10309;38;0.014%
1450;38;0.014%
10572;38;0.014%
4460;38;0.014%
9901;38;0.014%
11505;38;0.014%
2259;38;0.014%
13644;38;0.014%
7017;38;0.014%
8528;38;0.014%
10359;38;0.014%
4299;38;0.014%
12884;38;0.014%
12367;38;0.014%
4937;38;0.014%
6828;38;0.014%
8024;38;0.014%
9988;38;0.014%
511;38;0.014%
3953;38;0.014%
6407;38;0.014%
13157;38;0.014%
11402;38;0.014%
13276;38;0.014%
6692;38;0.014%
3572;38;0.014%
1297;38;0.014%
14508;38;0.014%
9757;38;0.014%
3841;38;0.014%
8501;38;0.014%
10675;38;0.014%
1331;38;0.014%
7426;38;0.014%
9394;38;0.014%
5553;38;0.014%
3632;38;0.014%
8252;38;0.014%
11413;38;0.014%
5157;38;0.014%
3345;38;0.014%
3506;38;0.014%
9671;38;0.014%
2906;38;0.014%
3135;38;0.014%
7806;38;0.014%
11014;38;0.014%
5394;38;0.014%
11017;38;0.014%
1032;38;0.014%
2895;38;0.014%
10433;38;0.014%
5555;38;0.014%
1344;38;0.014%
11277;38;0.014%
2656;38;0.014%
6659;38;0.014%
10561;38;0.014%
5662;38;0.014%
3516;38;0.014%
6867;38;0.014%
6059;38;0.014%
6230;38;0.014%
11612;38;0.014%
9750;38;0.014%
5896;38;0.014%
8354;38;0.014%
5445;38;0.014%
7231;38;0.014%
3663;38;0.014%
1456;38;0.014%
3840;38;0.014%
1639;38;0.014%
3511;38;0.014%
11576;38;0.014%
2886;38;0.014%
5595;38;0.014%
9767;37;0.014%
7276;37;0.014%
5570;37;0.014%
611;37;0.014%
5994;37;0.014%
10385;37;0.014%
8486;37;0.014%
12706;37;0.014%
12494;37;0.014%
4774;37;0.014%
4790;37;0.014%
3914;37;0.014%
11476;37;0.014%
12069;37;0.014%
9633;37;0.014%
13195;37;0.014%
8071;37;0.014%
4818;37;0.014%
11224;37;0.014%
9927;37;0.014%
11178;37;0.014%
9727;37;0.014%
1168;37;0.014%
11459;37;0.014%
4260;37;0.014%
8472;37;0.014%
12203;37;0.014%
10872;37;0.014%
960;37;0.014%
6086;37;0.014%
3332;37;0.014%
5198;37;0.014%
2544;37;0.014%
13211;37;0.014%
6381;37;0.014%
10019;37;0.014%
1769;37;0.014%
11118;37;0.014%
6144;37;0.014%
2231;37;0.014%
1774;37;0.014%
9177;37;0.014%
5828;37;0.014%
6746;37;0.014%
13750;37;0.014%
13990;37;0.014%
4855;37;0.014%
4344;37;0.014%
11541;37;0.014%
12762;37;0.014%
7833;37;0.014%
2377;37;0.014%
3716;37;0.014%
4750;37;0.014%
4762;37;0.014%
6970;37;0.014%
5130;37;0.014%
11820;37;0.014%
12887;37;0.014%
14031;37;0.014%
9637;37;0.014%
9066;37;0.014%
6056;37;0.014%
1504;37;0.014%
14035;37;0.014%
9903;37;0.014%
3233;37;0.014%
12218;37;0.014%
4968;37;0.014%
4777;37;0.014%
10279;37;0.014%
1216;37;0.014%
7299;37;0.014%
3613;37;0.014%
9644;37;0.014%
3789;37;0.014%
9685;37;0.014%
8816;37;0.014%
8189;37;0.014%
5967;37;0.014%
4334;37;0.014%
4829;37;0.014%
3740;37;0.014%
12496;37;0.014%
12866;37;0.014%
3005;37;0.014%
2702;37;0.014%
11132;37;0.014%
774;37;0.014%
5866;37;0.014%
8758;37;0.014%
6957;37;0.014%
2519;37;0.014%
4867;37;0.014%
8257;37;0.014%
8570;37;0.014%
11097;37;0.014%
4625;37;0.014%
1080;37;0.014%
3919;37;0.014%
8420;37;0.014%
11133;37;0.014%
5111;37;0.014%
7964;37;0.014%
11064;37;0.014%
2692;37;0.014%
3546;37;0.014%
13114;37;0.014%
9274;37;0.014%
1416;37;0.014%
10578;37;0.014%
572;37;0.014%
13490;37;0.014%
12558;37;0.014%
8374;37;0.014%
6976;37;0.014%
392;37;0.014%
12314;37;0.014%
14442;37;0.014%
3479;37;0.014%
2835;37;0.014%
2067;37;0.014%
11204;37;0.014%
5194;37;0.014%
10596;37;0.014%
13291;37;0.014%
11129;37;0.014%
2784;37;0.014%
6353;37;0.014%
11096;37;0.014%
5230;37;0.014%
633;37;0.014%
13234;37;0.014%
9079;37;0.014%
6456;37;0.014%
8705;37;0.014%
812;37;0.014%
12530;37;0.014%
2864;37;0.014%
9742;37;0.014%
1781;37;0.014%
8544;37;0.014%
8151;37;0.014%
6278;37;0.014%
12737;37;0.014%
1680;37;0.014%
7058;37;0.014%
462;37;0.014%
6557;37;0.014%
6485;37;0.014%
2054;37;0.014%
2883;37;0.014%
9832;37;0.014%
1531;37;0.014%
8600;37;0.014%
4204;37;0.014%
5624;37;0.014%
656;37;0.014%
11776;37;0.014%
11252;37;0.014%
564;37;0.014%
5097;37;0.014%
2340;37;0.014%
1334;37;0.014%
6273;37;0.014%
6873;37;0.014%
9771;37;0.014%
9830;37;0.014%
12676;37;0.014%
7929;37;0.014%
11072;37;0.014%
7741;37;0.014%
1007;36;0.013%
1937;36;0.013%
4964;36;0.013%
8935;36;0.013%
11250;36;0.013%
11778;36;0.013%
12050;36;0.013%
4566;36;0.013%
10794;36;0.013%
3270;36;0.013%
11940;36;0.013%
2117;36;0.013%
6198;36;0.013%
10160;36;0.013%
11836;36;0.013%
14179;36;0.013%
1360;36;0.013%
4314;36;0.013%
9248;36;0.013%
11306;36;0.013%
2113;36;0.013%
3117;36;0.013%
4905;36;0.013%
7865;36;0.013%
9406;36;0.013%
7340;36;0.013%
12968;36;0.013%
3983;36;0.013%
2286;36;0.013%
2355;36;0.013%
8353;36;0.013%
1716;36;0.013%
3738;36;0.013%
8244;36;0.013%
8983;36;0.013%
2744;36;0.013%
6517;36;0.013%
4921;36;0.013%
7822;36;0.013%
10218;36;0.013%
8100;36;0.013%
5889;36;0.013%
1745;36;0.013%
1138;36;0.013%
5037;36;0.013%
2888;36;0.013%
10022;36;0.013%
8992;36;0.013%
4767;36;0.013%
5004;36;0.013%
14013;36;0.013%
1020;36;0.013%
10876;36;0.013%
11113;36;0.013%
10291;36;0.013%
3045;36;0.013%
169;36;0.013%
1097;36;0.013%
4212;36;0.013%
8403;36;0.013%
9581;36;0.013%
4922;36;0.013%
2927;36;0.013%
94;36;0.013%
4634;36;0.013%
3753;36;0.013%
10229;36;0.013%
995;36;0.013%
9668;36;0.013%
6985;36;0.013%
11587;36;0.013%
4584;36;0.013%
13948;36;0.013%
11173;36;0.013%
4583;36;0.013%
11514;36;0.013%
288;36;0.013%
6992;36;0.013%
10585;36;0.013%
6584;36;0.013%
2238;36;0.013%
3467;36;0.013%
1825;36;0.013%
6613;36;0.013%
5722;36;0.013%
3589;36;0.013%
8970;36;0.013%
8116;36;0.013%
5323;36;0.013%
2305;36;0.013%
8157;36;0.013%
491;36;0.013%
12605;36;0.013%
3921;36;0.013%
6028;36;0.013%
8150;36;0.013%
4811;36;0.013%
8025;36;0.013%
5511;36;0.013%
2627;36;0.013%
7269;36;0.013%
4749;36;0.013%
14441;36;0.013%
149;36;0.013%
1943;36;0.013%
10355;36;0.013%
13262;36;0.013%
8377;36;0.013%
8176;36;0.013%
8484;36;0.013%
14126;36;0.013%
6572;36;0.013%
3286;36;0.013%
3569;36;0.013%
726;36;0.013%
10116;36;0.013%
220;36;0.013%
6577;36;0.013%
3918;36;0.013%
13428;36;0.013%
7558;36;0.013%
12896;36;0.013%
4714;36;0.013%
10860;36;0.013%
6349;36;0.013%
6293;36;0.013%
10783;36;0.013%
1338;36;0.013%
10242;36;0.013%
1620;36;0.013%
6421;36;0.013%
9487;36;0.013%
9216;36;0.013%
2862;36;0.013%
3238;36;0.013%
11345;36;0.013%
87;36;0.013%
11481;36;0.013%
3165;36;0.013%
10648;36;0.013%
9902;36;0.013%
2688;36;0.013%
13324;36;0.013%
9936;36;0.013%
