entity_id;total_amount_of_triples;relative_amount_of_triples
32251;5;0.006%
18192;5;0.006%
34948;5;0.006%
4615;5;0.006%
8224;5;0.006%
32686;5;0.006%
37062;5;0.006%
36807;5;0.006%
24908;5;0.006%
14517;5;0.006%
4263;5;0.006%
22337;5;0.006%
7205;5;0.006%
32811;5;0.006%
32278;5;0.006%
35911;5;0.006%
6258;5;0.006%
15547;5;0.006%
18229;5;0.006%
11773;5;0.006%
15040;5;0.006%
3869;5;0.006%
36611;5;0.006%
907;5;0.006%
25247;5;0.006%
5625;5;0.006%
11520;5;0.006%
9200;5;0.006%
839;5;0.006%
4940;5;0.006%
2792;5;0.006%
21898;5;0.006%
35109;5;0.006%
5513;5;0.006%
12840;5;0.006%
13017;5;0.006%
16218;5;0.006%
34819;5;0.006%
7482;5;0.006%
12070;5;0.006%
25002;5;0.006%
14879;5;0.006%
31728;5;0.006%
36612;5;0.006%
35326;5;0.006%
36337;5;0.006%
16165;5;0.006%
37402;5;0.006%
11951;5;0.006%
36597;5;0.006%
7645;5;0.006%
9863;5;0.006%
39366;5;0.006%
31667;5;0.006%
28182;5;0.006%
9909;5;0.006%
28488;5;0.006%
11704;5;0.006%
31778;5;0.006%
14310;5;0.006%
26993;5;0.006%
9830;5;0.006%
5856;5;0.006%
6907;5;0.006%
25835;5;0.006%
6463;5;0.006%
35631;5;0.006%
37265;5;0.006%
31876;5;0.006%
5770;5;0.006%
31239;5;0.006%
3864;5;0.006%
15420;5;0.006%
9214;5;0.006%
25093;5;0.006%
30494;5;0.006%
4302;5;0.006%
23125;5;0.006%
7113;5;0.006%
9680;5;0.006%
6112;5;0.006%
36006;5;0.006%
18347;5;0.006%
11196;5;0.006%
975;5;0.006%
24522;5;0.006%
31783;5;0.006%
3427;5;0.006%
22795;5;0.006%
24278;5;0.006%
8518;5;0.006%
2812;5;0.006%
36396;5;0.006%
34119;5;0.006%
9987;5;0.006%
22818;5;0.006%
15545;5;0.006%
34459;5;0.006%
4252;5;0.006%
35755;5;0.006%
38995;5;0.006%
24436;5;0.006%
4462;5;0.006%
2231;5;0.006%
2387;5;0.006%
2488;5;0.006%
35399;5;0.006%
15906;5;0.006%
35171;5;0.006%
7298;5;0.006%
15779;5;0.006%
2435;5;0.006%
13855;5;0.006%
35454;5;0.006%
10437;5;0.006%
37899;5;0.006%
1516;5;0.006%
7739;5;0.006%
33613;5;0.006%
33721;5;0.006%
40109;5;0.006%
14184;5;0.006%
31382;5;0.006%
13044;5;0.006%
37777;5;0.006%
28385;5;0.006%
40591;5;0.006%
10530;5;0.006%
8935;5;0.006%
22872;5;0.006%
34860;5;0.006%
4725;5;0.006%
38922;5;0.006%
31032;5;0.006%
38645;5;0.006%
25278;5;0.006%
20389;5;0.006%
17517;5;0.006%
32149;5;0.006%
28424;5;0.006%
10117;5;0.006%
9917;5;0.006%
38260;5;0.006%
13741;5;0.006%
35700;5;0.006%
38215;5;0.006%
36900;5;0.006%
30058;5;0.006%
19312;5;0.006%
14005;5;0.006%
3997;5;0.006%
21030;5;0.006%
40723;5;0.006%
13601;5;0.006%
22264;5;0.006%
1158;5;0.006%
39510;5;0.006%
4585;5;0.006%
25811;5;0.006%
4384;5;0.006%
27660;5;0.006%
13453;5;0.006%
37767;5;0.006%
31055;5;0.006%
34607;5;0.006%
40269;5;0.006%
14912;5;0.006%
27682;5;0.006%
2996;5;0.006%
1357;5;0.006%
29174;5;0.006%
24449;5;0.006%
17023;5;0.006%
400;5;0.006%
34708;5;0.006%
35306;5;0.006%
35388;5;0.006%
22138;5;0.006%
17676;5;0.006%
33406;5;0.006%
36594;5;0.006%
36033;5;0.006%
24128;5;0.006%
14430;5;0.006%
16503;5;0.006%
11681;5;0.006%
38996;5;0.006%
22728;5;0.006%
19166;5;0.006%
35351;5;0.006%
11961;5;0.006%
5571;5;0.006%
16461;5;0.006%
31253;5;0.006%
10768;5;0.006%
37992;5;0.006%
11633;5;0.006%
9078;5;0.006%
4704;5;0.006%
324;5;0.006%
11537;5;0.006%
37903;5;0.006%
36404;5;0.006%
3823;5;0.006%
33388;5;0.006%
15285;5;0.006%
36795;5;0.006%
19345;5;0.006%
14756;5;0.006%
36970;5;0.006%
36887;5;0.006%
4018;5;0.006%
24190;5;0.006%
16334;5;0.006%
23302;5;0.006%
12972;5;0.006%
13525;5;0.006%
10427;5;0.006%
39408;5;0.006%
23699;5;0.006%
40608;5;0.006%
16558;5;0.006%
32046;5;0.006%
10715;5;0.006%
32174;5;0.006%
9192;5;0.006%
3668;5;0.006%
37897;5;0.006%
23396;5;0.006%
37848;5;0.006%
31291;5;0.006%
24069;5;0.006%
23883;5;0.006%
29523;5;0.006%
27946;5;0.006%
16554;5;0.006%
36935;5;0.006%
3234;5;0.006%
12549;5;0.006%
1893;5;0.006%
29673;5;0.006%
7369;5;0.006%
38494;5;0.006%
18392;5;0.006%
24599;5;0.006%
6429;5;0.006%
11211;5;0.006%
33245;5;0.006%
11987;5;0.006%
28810;5;0.006%
4047;5;0.006%
35178;5;0.006%
10363;5;0.006%
15060;5;0.006%
34869;5;0.006%
32589;5;0.006%
38054;5;0.006%
33171;5;0.006%
12429;5;0.006%
21712;5;0.006%
5861;5;0.006%
38274;5;0.006%
10899;5;0.006%
10966;5;0.006%
137;5;0.006%
24656;5;0.006%
21291;5;0.006%
2069;5;0.006%
31126;5;0.006%
40411;5;0.006%
18791;5;0.006%
20380;5;0.006%
31228;5;0.006%
7121;5;0.006%
10003;5;0.006%
36549;5;0.006%
30536;5;0.006%
10358;5;0.006%
31409;5;0.006%
7838;5;0.006%
39449;5;0.006%
15934;5;0.006%
12590;5;0.006%
13843;5;0.006%
31139;5;0.006%
39567;5;0.006%
7866;5;0.006%
29853;5;0.006%
24052;5;0.006%
31816;5;0.006%
16506;5;0.006%
27724;5;0.006%
12270;5;0.006%
22680;5;0.006%
14117;5;0.006%
2116;5;0.006%
38575;5;0.006%
17100;5;0.006%
31837;5;0.006%
23170;5;0.006%
15125;5;0.006%
8523;5;0.006%
4551;5;0.006%
32892;5;0.006%
10219;5;0.006%
6398;5;0.006%
16861;5;0.006%
35944;5;0.006%
28339;5;0.006%
3681;5;0.006%
602;5;0.006%
36273;5;0.006%
36321;5;0.006%
21355;5;0.006%
2142;5;0.006%
8208;5;0.006%
13411;5;0.006%
4511;5;0.006%
10135;5;0.006%
16709;5;0.006%
696;5;0.006%
4690;5;0.006%
12897;5;0.006%
21224;5;0.006%
26211;5;0.006%
36772;5;0.006%
35242;5;0.006%
9226;5;0.006%
22464;5;0.006%
16239;5;0.006%
22620;5;0.006%
18400;5;0.006%
15592;5;0.006%
38906;5;0.006%
16414;5;0.006%
38656;5;0.006%
6350;5;0.006%
36855;5;0.006%
5496;5;0.006%
13482;5;0.006%
14432;5;0.006%
32001;5;0.006%
34251;5;0.006%
1180;5;0.006%
9348;5;0.006%
34650;5;0.006%
36460;5;0.006%
12414;5;0.006%
16265;5;0.006%
39417;5;0.006%
3037;5;0.006%
33675;5;0.006%
10841;5;0.006%
9669;5;0.006%
29224;5;0.006%
36;5;0.006%
40376;5;0.006%
18582;5;0.006%
18746;5;0.006%
21042;5;0.006%
16956;5;0.006%
12506;5;0.006%
20261;5;0.006%
11764;5;0.006%
4801;5;0.006%
401;5;0.006%
1115;5;0.006%
35858;5;0.006%
600;5;0.006%
2542;5;0.006%
32326;5;0.006%
23316;5;0.006%
21957;5;0.006%
6392;5;0.006%
19279;5;0.006%
36728;5;0.006%
21187;5;0.006%
9619;5;0.006%
4740;5;0.006%
33147;5;0.006%
39546;5;0.006%
28621;5;0.006%
17687;5;0.006%
35998;5;0.006%
5839;5;0.006%
16381;5;0.006%
33782;5;0.006%
3508;5;0.006%
18539;5;0.006%
17760;5;0.006%
712;5;0.006%
34287;5;0.006%
15002;5;0.006%
29216;5;0.006%
6627;5;0.006%
40506;5;0.006%
11297;5;0.006%
14734;5;0.006%
2436;5;0.006%
38828;5;0.006%
4852;5;0.006%
39094;5;0.006%
12849;5;0.006%
6902;5;0.006%
4404;5;0.006%
35095;5;0.006%
1695;5;0.006%
35279;5;0.006%
22781;5;0.006%
11960;5;0.006%
24747;5;0.006%
8151;5;0.006%
10022;5;0.006%
11276;5;0.006%
2541;5;0.006%
6530;5;0.006%
36813;5;0.006%
26225;5;0.006%
18242;5;0.006%
11695;5;0.006%
19229;5;0.006%
35618;5;0.006%
36583;5;0.006%
36869;5;0.006%
16342;5;0.006%
13130;5;0.006%
15847;5;0.006%
16813;5;0.006%
31720;5;0.006%
38170;5;0.006%
28448;5;0.006%
17031;5;0.006%
3361;5;0.006%
9961;5;0.006%
30933;5;0.006%
32936;5;0.006%
17041;5;0.006%
12503;5;0.006%
38697;5;0.006%
11882;5;0.006%
16784;5;0.006%
39725;5;0.006%
12803;5;0.006%
19058;5;0.006%
5089;5;0.006%
24954;5;0.006%
2167;5;0.006%
35416;5;0.006%
12480;5;0.006%
39712;5;0.006%
23216;5;0.006%
33806;5;0.006%
31853;5;0.006%
11835;5;0.006%
37462;5;0.006%
9113;5;0.006%
9017;5;0.006%
4618;5;0.006%
22862;5;0.006%
15276;5;0.006%
21872;5;0.006%
35511;5;0.006%
8548;5;0.006%
15837;5;0.006%
40087;5;0.006%
37888;5;0.006%
2540;5;0.006%
17090;5;0.006%
37427;5;0.006%
36011;5;0.006%
27970;5;0.006%
15069;5;0.006%
17221;5;0.006%
20780;5;0.006%
18039;5;0.006%
31877;5;0.006%
9756;5;0.006%
34779;5;0.006%
18796;5;0.006%
13947;5;0.006%
165;5;0.006%
17783;5;0.006%
2768;5;0.006%
3510;5;0.006%
9699;5;0.006%
30859;5;0.006%
35210;5;0.006%
30814;5;0.006%
8720;5;0.006%
32939;5;0.006%
14203;5;0.006%
26336;5;0.006%
10154;5;0.006%
16652;5;0.006%
40189;5;0.006%
8951;5;0.006%
20957;5;0.006%
10386;5;0.006%
33898;5;0.006%
36731;5;0.006%
32578;5;0.006%
19110;5;0.006%
37982;5;0.006%
22991;5;0.006%
31376;5;0.006%
2660;5;0.006%
29431;5;0.006%
16466;5;0.006%
29960;5;0.006%
13985;5;0.006%
16318;5;0.006%
31380;5;0.006%
15651;5;0.006%
2668;5;0.006%
13290;5;0.006%
38726;5;0.006%
7357;5;0.006%
24192;5;0.006%
4396;5;0.006%
23520;5;0.006%
4590;5;0.006%
10904;5;0.006%
11163;5;0.006%
15682;5;0.006%
36476;5;0.006%
8350;5;0.006%
11726;5;0.006%
36366;5;0.006%
2634;5;0.006%
36537;5;0.006%
1344;5;0.006%
3667;5;0.006%
4162;5;0.006%
2778;5;0.006%
8901;5;0.006%
3805;5;0.006%
13711;5;0.006%
14737;5;0.006%
546;5;0.006%
28363;5;0.006%
11798;5;0.006%
15694;5;0.006%
23649;5;0.006%
24953;5;0.006%
122;5;0.006%
35926;5;0.006%
23188;5;0.006%
24262;5;0.006%
16142;5;0.006%
6216;5;0.006%
14150;5;0.006%
36559;5;0.006%
34390;5;0.006%
31301;5;0.006%
1556;5;0.006%
40588;5;0.006%
37932;5;0.006%
3027;5;0.006%
22045;5;0.006%
12697;5;0.006%
20986;5;0.006%
8503;5;0.006%
30597;5;0.006%
3993;5;0.006%
3692;5;0.006%
38318;5;0.006%
31482;5;0.006%
36496;5;0.006%
34447;5;0.006%
21172;5;0.006%
13516;5;0.006%
17232;5;0.006%
27292;5;0.006%
16663;5;0.006%
3390;5;0.006%
40814;5;0.006%
34942;5;0.006%
37615;5;0.006%
7243;5;0.006%
19431;5;0.006%
4366;5;0.006%
18018;5;0.006%
16250;5;0.006%
15831;5;0.006%
15819;5;0.006%
15973;5;0.006%
38141;5;0.006%
10764;5;0.006%
17731;5;0.006%
37348;5;0.006%
39608;5;0.006%
38072;5;0.006%
29002;5;0.006%
16643;5;0.006%
33149;5;0.006%
14745;5;0.006%
24903;5;0.006%
4570;5;0.006%
37973;5;0.006%
17116;5;0.006%
24163;4;0.005%
22978;4;0.005%
8739;4;0.005%
4670;4;0.005%
9708;4;0.005%
11178;4;0.005%
31052;4;0.005%
4954;4;0.005%
33146;4;0.005%
21906;4;0.005%
20390;4;0.005%
24705;4;0.005%
14232;4;0.005%
22118;4;0.005%
3991;4;0.005%
29781;4;0.005%
18240;4;0.005%
40167;4;0.005%
35200;4;0.005%
10520;4;0.005%
26391;4;0.005%
19446;4;0.005%
19418;4;0.005%
12804;4;0.005%
7392;4;0.005%
1657;4;0.005%
35457;4;0.005%
23823;4;0.005%
1712;4;0.005%
10567;4;0.005%
17021;4;0.005%
31219;4;0.005%
16630;4;0.005%
35610;4;0.005%
39747;4;0.005%
39745;4;0.005%
13960;4;0.005%
13137;4;0.005%
40192;4;0.005%
34038;4;0.005%
35347;4;0.005%
22062;4;0.005%
10744;4;0.005%
8899;4;0.005%
10084;4;0.005%
14062;4;0.005%
24324;4;0.005%
10945;4;0.005%
38437;4;0.005%
11706;4;0.005%
20879;4;0.005%
11022;4;0.005%
37606;4;0.005%
5648;4;0.005%
33859;4;0.005%
26272;4;0.005%
5319;4;0.005%
22806;4;0.005%
20205;4;0.005%
19813;4;0.005%
17072;4;0.005%
23920;4;0.005%
5010;4;0.005%
31939;4;0.005%
16075;4;0.005%
34045;4;0.005%
6623;4;0.005%
27646;4;0.005%
20973;4;0.005%
20252;4;0.005%
34831;4;0.005%
18975;4;0.005%
23685;4;0.005%
17153;4;0.005%
15575;4;0.005%
34842;4;0.005%
35886;4;0.005%
3103;4;0.005%
1453;4;0.005%
1545;4;0.005%
19789;4;0.005%
14369;4;0.005%
10382;4;0.005%
24435;4;0.005%
276;4;0.005%
11394;4;0.005%
11393;4;0.005%
28160;4;0.005%
4457;4;0.005%
34649;4;0.005%
31645;4;0.005%
669;4;0.005%
23830;4;0.005%
4604;4;0.005%
36428;4;0.005%
5871;4;0.005%
33505;4;0.005%
8454;4;0.005%
37941;4;0.005%
20503;4;0.005%
29369;4;0.005%
38082;4;0.005%
34476;4;0.005%
12027;4;0.005%
19929;4;0.005%
28027;4;0.005%
12717;4;0.005%
7734;4;0.005%
10775;4;0.005%
12000;4;0.005%
18579;4;0.005%
5774;4;0.005%
7960;4;0.005%
38624;4;0.005%
21837;4;0.005%
5761;4;0.005%
21260;4;0.005%
26837;4;0.005%
11428;4;0.005%
8918;4;0.005%
40492;4;0.005%
15804;4;0.005%
30053;4;0.005%
29333;4;0.005%
34083;4;0.005%
30734;4;0.005%
19187;4;0.005%
10158;4;0.005%
23069;4;0.005%
31148;4;0.005%
1847;4;0.005%
24207;4;0.005%
20493;4;0.005%
19227;4;0.005%
2048;4;0.005%
32907;4;0.005%
20527;4;0.005%
21869;4;0.005%
3383;4;0.005%
21093;4;0.005%
5755;4;0.005%
5182;4;0.005%
5671;4;0.005%
38268;4;0.005%
31439;4;0.005%
22462;4;0.005%
34062;4;0.005%
28988;4;0.005%
37683;4;0.005%
28877;4;0.005%
35518;4;0.005%
36344;4;0.005%
26102;4;0.005%
32099;4;0.005%
12238;4;0.005%
14121;4;0.005%
6727;4;0.005%
8301;4;0.005%
21212;4;0.005%
33776;4;0.005%
4926;4;0.005%
30608;4;0.005%
36248;4;0.005%
29612;4;0.005%
19920;4;0.005%
18391;4;0.005%
22581;4;0.005%
11195;4;0.005%
19644;4;0.005%
8368;4;0.005%
23845;4;0.005%
7765;4;0.005%
18669;4;0.005%
34362;4;0.005%
34215;4;0.005%
12792;4;0.005%
34710;4;0.005%
28350;4;0.005%
36506;4;0.005%
8459;4;0.005%
8055;4;0.005%
15303;4;0.005%
3140;4;0.005%
39438;4;0.005%
737;4;0.005%
22992;4;0.005%
8147;4;0.005%
4956;4;0.005%
15553;4;0.005%
6500;4;0.005%
13123;4;0.005%
32685;4;0.005%
30507;4;0.005%
40453;4;0.005%
32802;4;0.005%
853;4;0.005%
8823;4;0.005%
37922;4;0.005%
32655;4;0.005%
13618;4;0.005%
9304;4;0.005%
7210;4;0.005%
28003;4;0.005%
25558;4;0.005%
37228;4;0.005%
3821;4;0.005%
476;4;0.005%
24809;4;0.005%
4625;4;0.005%
11666;4;0.005%
4149;4;0.005%
12204;4;0.005%
2025;4;0.005%
32543;4;0.005%
13323;4;0.005%
1435;4;0.005%
14576;4;0.005%
2347;4;0.005%
573;4;0.005%
4417;4;0.005%
17773;4;0.005%
4732;4;0.005%
15410;4;0.005%
22615;4;0.005%
16577;4;0.005%
18033;4;0.005%
14034;4;0.005%
30133;4;0.005%
36658;4;0.005%
17211;4;0.005%
36683;4;0.005%
19806;4;0.005%
40133;4;0.005%
9351;4;0.005%
30230;4;0.005%
8967;4;0.005%
35681;4;0.005%
21111;4;0.005%
5084;4;0.005%
28156;4;0.005%
34778;4;0.005%
33789;4;0.005%
15890;4;0.005%
40231;4;0.005%
757;4;0.005%
34302;4;0.005%
17002;4;0.005%
8599;4;0.005%
32735;4;0.005%
36605;4;0.005%
24758;4;0.005%
23469;4;0.005%
28991;4;0.005%
31229;4;0.005%
28058;4;0.005%
4458;4;0.005%
37137;4;0.005%
21506;4;0.005%
26403;4;0.005%
2585;4;0.005%
33242;4;0.005%
22486;4;0.005%
14817;4;0.005%
3101;4;0.005%
18955;4;0.005%
31560;4;0.005%
7557;4;0.005%
8102;4;0.005%
8472;4;0.005%
28494;4;0.005%
31630;4;0.005%
18686;4;0.005%
23951;4;0.005%
32358;4;0.005%
6568;4;0.005%
15275;4;0.005%
3716;4;0.005%
36329;4;0.005%
14226;4;0.005%
10727;4;0.005%
33593;4;0.005%
21775;4;0.005%
4537;4;0.005%
26194;4;0.005%
18977;4;0.005%
30080;4;0.005%
13967;4;0.005%
18426;4;0.005%
26500;4;0.005%
18801;4;0.005%
7317;4;0.005%
36457;4;0.005%
738;4;0.005%
21264;4;0.005%
14746;4;0.005%
31790;4;0.005%
24703;4;0.005%
10284;4;0.005%
6819;4;0.005%
23199;4;0.005%
17127;4;0.005%
983;4;0.005%
13168;4;0.005%
15563;4;0.005%
12125;4;0.005%
3381;4;0.005%
32553;4;0.005%
1008;4;0.005%
22139;4;0.005%
11004;4;0.005%
8271;4;0.005%
9306;4;0.005%
40640;4;0.005%
19028;4;0.005%
32313;4;0.005%
35628;4;0.005%
10797;4;0.005%
10998;4;0.005%
29668;4;0.005%
2294;4;0.005%
1272;4;0.005%
12756;4;0.005%
7880;4;0.005%
25658;4;0.005%
39226;4;0.005%
13309;4;0.005%
14225;4;0.005%
4688;4;0.005%
39076;4;0.005%
5391;4;0.005%
7460;4;0.005%
5825;4;0.005%
39609;4;0.005%
16060;4;0.005%
9597;4;0.005%
29107;4;0.005%
8651;4;0.005%
15111;4;0.005%
18491;4;0.005%
33392;4;0.005%
9753;4;0.005%
9342;4;0.005%
23282;4;0.005%
190;4;0.005%
11495;4;0.005%
12266;4;0.005%
24868;4;0.005%
21814;4;0.005%
14443;4;0.005%
14122;4;0.005%
11808;4;0.005%
31941;4;0.005%
23229;4;0.005%
652;4;0.005%
1845;4;0.005%
22112;4;0.005%
18956;4;0.005%
37215;4;0.005%
3547;4;0.005%
18842;4;0.005%
22838;4;0.005%
37593;4;0.005%
39564;4;0.005%
18306;4;0.005%
6022;4;0.005%
36850;4;0.005%
11884;4;0.005%
36982;4;0.005%
11941;4;0.005%
18635;4;0.005%
10412;4;0.005%
38686;4;0.005%
34072;4;0.005%
5376;4;0.005%
188;4;0.005%
4665;4;0.005%
21919;4;0.005%
29867;4;0.005%
30758;4;0.005%
35300;4;0.005%
37580;4;0.005%
32290;4;0.005%
24848;4;0.005%
6315;4;0.005%
39512;4;0.005%
32766;4;0.005%
15999;4;0.005%
26362;4;0.005%
6445;4;0.005%
19371;4;0.005%
14261;4;0.005%
40913;4;0.005%
32769;4;0.005%
647;4;0.005%
10340;4;0.005%
39279;4;0.005%
11228;4;0.005%
40849;4;0.005%
22253;4;0.005%
6959;4;0.005%
35994;4;0.005%
7164;4;0.005%
8835;4;0.005%
24183;4;0.005%
5968;4;0.005%
37148;4;0.005%
34570;4;0.005%
18561;4;0.005%
7619;4;0.005%
26125;4;0.005%
23161;4;0.005%
37490;4;0.005%
11626;4;0.005%
23812;4;0.005%
21614;4;0.005%
38312;4;0.005%
24595;4;0.005%
2105;4;0.005%
1909;4;0.005%
5760;4;0.005%
17265;4;0.005%
17208;4;0.005%
4871;4;0.005%
8924;4;0.005%
4650;4;0.005%
13533;4;0.005%
40629;4;0.005%
7375;4;0.005%
24063;4;0.005%
482;4;0.005%
26693;4;0.005%
15720;4;0.005%
7254;4;0.005%
13472;4;0.005%
17425;4;0.005%
1298;4;0.005%
31036;4;0.005%
16154;4;0.005%
16637;4;0.005%
22769;4;0.005%
39480;4;0.005%
35338;4;0.005%
37537;4;0.005%
16410;4;0.005%
24948;4;0.005%
2697;4;0.005%
38270;4;0.005%
27316;4;0.005%
24719;4;0.005%
10423;4;0.005%
7485;4;0.005%
27709;4;0.005%
31795;4;0.005%
38514;4;0.005%
7133;4;0.005%
12830;4;0.005%
31112;4;0.005%
22597;4;0.005%
24474;4;0.005%
6811;4;0.005%
11548;4;0.005%
36733;4;0.005%
20978;4;0.005%
7683;4;0.005%
37051;4;0.005%
23552;4;0.005%
13906;4;0.005%
40516;4;0.005%
19002;4;0.005%
2676;4;0.005%
27529;4;0.005%
24962;4;0.005%
13360;4;0.005%
24546;4;0.005%
12986;4;0.005%
292;4;0.005%
40900;4;0.005%
812;4;0.005%
10599;4;0.005%
9452;4;0.005%
30334;4;0.005%
37488;4;0.005%
38884;4;0.005%
11374;4;0.005%
14802;4;0.005%
30323;4;0.005%
29993;4;0.005%
7011;4;0.005%
3641;4;0.005%
36330;4;0.005%
20866;4;0.005%
13119;4;0.005%
9114;4;0.005%
35711;4;0.005%
6909;4;0.005%
33983;4;0.005%
18068;4;0.005%
30293;4;0.005%
30295;4;0.005%
32102;4;0.005%
9123;4;0.005%
15683;4;0.005%
1041;4;0.005%
34114;4;0.005%
30795;4;0.005%
3346;4;0.005%
25169;4;0.005%
40828;4;0.005%
1954;4;0.005%
20884;4;0.005%
14017;4;0.005%
18629;4;0.005%
13632;4;0.005%
19732;4;0.005%
21325;4;0.005%
17114;4;0.005%
3256;4;0.005%
32161;4;0.005%
11730;4;0.005%
21490;4;0.005%
17438;4;0.005%
29667;4;0.005%
37533;4;0.005%
10892;4;0.005%
22616;4;0.005%
24068;4;0.005%
10110;4;0.005%
36339;4;0.005%
26056;4;0.005%
7662;4;0.005%
3163;4;0.005%
5779;4;0.005%
19375;4;0.005%
30194;4;0.005%
803;4;0.005%
17764;4;0.005%
38362;4;0.005%
2954;4;0.005%
26609;4;0.005%
262;4;0.005%
18252;4;0.005%
23482;4;0.005%
7586;4;0.005%
40837;4;0.005%
30867;4;0.005%
16497;4;0.005%
9938;4;0.005%
1562;4;0.005%
34177;4;0.005%
22041;4;0.005%
30563;4;0.005%
3907;4;0.005%
32614;4;0.005%
11591;4;0.005%
1429;4;0.005%
6552;4;0.005%
6077;4;0.005%
3665;4;0.005%
3662;4;0.005%
7452;4;0.005%
11114;4;0.005%
28970;4;0.005%
33956;4;0.005%
6972;4;0.005%
36324;4;0.005%
4528;4;0.005%
39568;4;0.005%
38190;4;0.005%
3069;4;0.005%
39044;4;0.005%
34555;4;0.005%
35067;4;0.005%
25764;4;0.005%
36103;4;0.005%
29399;4;0.005%
22339;4;0.005%
40867;4;0.005%
13770;4;0.005%
32724;4;0.005%
10169;4;0.005%
3457;4;0.005%
16639;4;0.005%
8608;4;0.005%
29149;4;0.005%
37476;4;0.005%
15897;4;0.005%
12242;4;0.005%
11176;4;0.005%
24067;4;0.005%
20609;4;0.005%
5588;4;0.005%
17434;4;0.005%
39110;4;0.005%
13133;4;0.005%
1204;4;0.005%
21784;4;0.005%
2014;4;0.005%
30588;4;0.005%
29209;4;0.005%
4868;4;0.005%
13817;4;0.005%
3863;4;0.005%
22237;4;0.005%
38673;4;0.005%
6487;4;0.005%
4044;4;0.005%
21723;4;0.005%
28253;4;0.005%
3637;4;0.005%
2203;4;0.005%
19336;4;0.005%
28732;4;0.005%
39881;4;0.005%
40850;4;0.005%
40346;4;0.005%
37504;4;0.005%
32598;4;0.005%
21221;4;0.005%
14069;4;0.005%
10196;4;0.005%
21995;4;0.005%
17012;4;0.005%
5565;4;0.005%
15755;4;0.005%
35658;4;0.005%
13912;4;0.005%
39845;4;0.005%
12827;4;0.005%
40628;4;0.005%
18892;4;0.005%
3762;4;0.005%
11515;4;0.005%
5449;4;0.005%
33210;4;0.005%
11243;4;0.005%
8706;4;0.005%
35327;4;0.005%
11958;4;0.005%
15005;4;0.005%
34963;4;0.005%
27954;4;0.005%
4601;4;0.005%
40766;4;0.005%
35943;4;0.005%
25825;4;0.005%
11959;4;0.005%
12587;4;0.005%
15964;4;0.005%
25527;4;0.005%
23134;4;0.005%
31227;4;0.005%
38754;4;0.005%
18254;4;0.005%
11303;4;0.005%
1330;4;0.005%
10195;4;0.005%
33742;4;0.005%
6547;4;0.005%
5853;4;0.005%
36210;4;0.005%
16300;4;0.005%
90;4;0.005%
11101;4;0.005%
21905;4;0.005%
4878;4;0.005%
27417;4;0.005%
15271;4;0.005%
24548;4;0.005%
40876;4;0.005%
24777;4;0.005%
8270;4;0.005%
23067;4;0.005%
26287;4;0.005%
4512;4;0.005%
6900;4;0.005%
15128;4;0.005%
25856;4;0.005%
27117;4;0.005%
4126;4;0.005%
1135;4;0.005%
4156;4;0.005%
29637;4;0.005%
521;4;0.005%
16302;4;0.005%
15609;4;0.005%
6963;4;0.005%
40891;4;0.005%
37229;4;0.005%
7152;4;0.005%
36268;4;0.005%
23656;4;0.005%
13570;4;0.005%
23585;4;0.005%
4790;4;0.005%
29342;4;0.005%
29343;4;0.005%
20888;4;0.005%
27681;4;0.005%
13435;4;0.005%
21652;4;0.005%
24620;4;0.005%
19569;4;0.005%
17602;4;0.005%
12634;4;0.005%
34475;4;0.005%
28216;4;0.005%
12293;4;0.005%
5102;4;0.005%
19653;4;0.005%
7496;4;0.005%
30573;4;0.005%
8872;4;0.005%
2148;4;0.005%
14811;4;0.005%
16270;4;0.005%
20121;4;0.005%
21849;4;0.005%
3265;4;0.005%
3266;4;0.005%
14535;4;0.005%
5114;4;0.005%
28962;4;0.005%
23622;4;0.005%
24694;4;0.005%
10218;4;0.005%
13710;4;0.005%
7971;4;0.005%
38897;4;0.005%
12575;4;0.005%
6472;4;0.005%
21945;4;0.005%
34773;4;0.005%
40675;4;0.005%
30050;4;0.005%
35990;4;0.005%
37297;4;0.005%
37296;4;0.005%
34361;4;0.005%
26;4;0.005%
24307;4;0.005%
29412;4;0.005%
32869;4;0.005%
33700;4;0.005%
35613;4;0.005%
28131;4;0.005%
23527;4;0.005%
10236;4;0.005%
10029;4;0.005%
9659;4;0.005%
37783;4;0.005%
34124;4;0.005%
35751;4;0.005%
23576;4;0.005%
10854;4;0.005%
13322;4;0.005%
18220;4;0.005%
11722;4;0.005%
38233;4;0.005%
31485;4;0.005%
32084;4;0.005%
8565;4;0.005%
20237;4;0.005%
34696;4;0.005%
25364;4;0.005%
5766;4;0.005%
10815;4;0.005%
34508;4;0.005%
884;4;0.005%
934;4;0.005%
39217;4;0.005%
11851;4;0.005%
16030;4;0.005%
1503;4;0.005%
9365;4;0.005%
17828;4;0.005%
15836;4;0.005%
26031;4;0.005%
27096;4;0.005%
22604;4;0.005%
6755;4;0.005%
22855;4;0.005%
36712;4;0.005%
22559;4;0.005%
38980;4;0.005%
19931;4;0.005%
29620;4;0.005%
6256;4;0.005%
12013;4;0.005%
11919;4;0.005%
32252;4;0.005%
28508;4;0.005%
37329;4;0.005%
32743;4;0.005%
34974;4;0.005%
40901;4;0.005%
13822;4;0.005%
9267;4;0.005%
13600;4;0.005%
18526;4;0.005%
18180;4;0.005%
19112;4;0.005%
