entity_id;total_amount_of_triples;relative_amount_of_triples
13201;14;0.01%
10526;14;0.01%
35527;14;0.01%
17281;14;0.01%
1171;14;0.01%
4491;14;0.01%
24834;14;0.01%
6703;14;0.01%
19406;14;0.01%
38422;14;0.01%
35260;14;0.01%
34977;14;0.01%
10929;14;0.01%
19143;14;0.01%
16777;14;0.01%
21745;14;0.01%
28227;14;0.01%
35673;14;0.01%
8124;14;0.01%
22267;14;0.01%
1636;14;0.01%
1981;14;0.01%
35094;14;0.01%
36159;14;0.01%
36164;14;0.01%
7236;14;0.01%
22121;14;0.01%
28469;14;0.01%
13279;14;0.01%
7571;14;0.01%
19897;14;0.01%
6890;14;0.01%
32192;14;0.01%
35508;14;0.01%
26458;14;0.01%
37052;14;0.01%
14810;14;0.01%
8847;14;0.01%
32807;14;0.01%
11182;14;0.01%
38772;14;0.01%
6036;14;0.01%
12297;14;0.01%
36037;14;0.01%
3004;14;0.01%
40653;14;0.01%
11450;14;0.01%
31997;14;0.01%
22369;14;0.01%
6359;14;0.01%
2913;14;0.01%
20225;14;0.01%
4701;14;0.01%
13374;14;0.01%
6289;14;0.01%
10248;14;0.01%
4589;14;0.01%
16026;14;0.01%
6103;14;0.01%
15265;14;0.01%
4823;14;0.01%
12131;14;0.01%
14445;14;0.01%
14642;14;0.01%
39817;14;0.01%
20286;14;0.01%
34820;14;0.01%
6501;14;0.01%
16923;14;0.01%
34443;14;0.01%
3137;14;0.01%
37943;14;0.01%
28337;14;0.01%
15591;14;0.01%
8680;14;0.01%
5479;14;0.01%
40643;14;0.01%
35395;14;0.01%
28406;14;0.01%
27962;14;0.01%
6069;14;0.01%
39315;14;0.01%
40024;14;0.01%
21374;14;0.01%
16574;14;0.01%
4865;14;0.01%
18715;14;0.01%
37288;14;0.01%
9570;14;0.01%
25057;14;0.01%
12570;14;0.01%
3038;14;0.01%
40402;14;0.01%
19877;14;0.01%
18950;14;0.01%
40549;14;0.01%
35254;14;0.01%
23401;14;0.01%
1386;14;0.01%
16897;14;0.01%
39285;14;0.01%
5874;14;0.01%
24936;14;0.01%
14822;14;0.01%
31387;14;0.01%
32999;14;0.01%
30002;14;0.01%
25817;14;0.01%
36030;14;0.01%
34173;14;0.01%
8792;14;0.01%
462;14;0.01%
28409;14;0.01%
530;14;0.01%
1931;14;0.01%
8819;14;0.01%
38146;14;0.01%
13699;14;0.01%
18201;14;0.01%
37993;14;0.01%
36154;14;0.01%
22675;14;0.01%
3513;14;0.01%
654;14;0.01%
26283;14;0.01%
13624;14;0.01%
36903;14;0.01%
39796;14;0.01%
1568;14;0.01%
79;14;0.01%
23732;13;0.009%
24229;13;0.009%
3843;13;0.009%
40103;13;0.009%
35430;13;0.009%
1932;13;0.009%
15997;13;0.009%
32403;13;0.009%
34312;13;0.009%
17992;13;0.009%
16411;13;0.009%
12095;13;0.009%
20507;13;0.009%
6965;13;0.009%
23874;13;0.009%
20791;13;0.009%
23507;13;0.009%
16847;13;0.009%
4751;13;0.009%
9506;13;0.009%
34264;13;0.009%
22874;13;0.009%
11519;13;0.009%
34554;13;0.009%
747;13;0.009%
32508;13;0.009%
13939;13;0.009%
16764;13;0.009%
21167;13;0.009%
21965;13;0.009%
38120;13;0.009%
27013;13;0.009%
39611;13;0.009%
19386;13;0.009%
20206;13;0.009%
16912;13;0.009%
16955;13;0.009%
39169;13;0.009%
3013;13;0.009%
39763;13;0.009%
29588;13;0.009%
16203;13;0.009%
21671;13;0.009%
5128;13;0.009%
35533;13;0.009%
18680;13;0.009%
38295;13;0.009%
2500;13;0.009%
31620;13;0.009%
15556;13;0.009%
35620;13;0.009%
3475;13;0.009%
20359;13;0.009%
30461;13;0.009%
10128;13;0.009%
6760;13;0.009%
35432;13;0.009%
36587;13;0.009%
32834;13;0.009%
18513;13;0.009%
1594;13;0.009%
14968;13;0.009%
29651;13;0.009%
20281;13;0.009%
37887;13;0.009%
39714;13;0.009%
39544;13;0.009%
35987;13;0.009%
29082;13;0.009%
16366;13;0.009%
37461;13;0.009%
17402;13;0.009%
22563;13;0.009%
4486;13;0.009%
26050;13;0.009%
10044;13;0.009%
36965;13;0.009%
26229;13;0.009%
23835;13;0.009%
35021;13;0.009%
936;13;0.009%
36827;13;0.009%
6284;13;0.009%
1101;13;0.009%
34952;13;0.009%
35250;13;0.009%
17234;13;0.009%
13470;13;0.009%
594;13;0.009%
28872;13;0.009%
11915;13;0.009%
16865;13;0.009%
16167;13;0.009%
32713;13;0.009%
1358;13;0.009%
2422;13;0.009%
9848;13;0.009%
20516;13;0.009%
30226;13;0.009%
2206;13;0.009%
1732;13;0.009%
34900;13;0.009%
16636;13;0.009%
4771;13;0.009%
10139;13;0.009%
1648;13;0.009%
36101;13;0.009%
21612;13;0.009%
14159;13;0.009%
10129;13;0.009%
22054;13;0.009%
27756;13;0.009%
31295;13;0.009%
35679;13;0.009%
35299;13;0.009%
34637;13;0.009%
12502;13;0.009%
39864;13;0.009%
37405;13;0.009%
34380;13;0.009%
26950;13;0.009%
12837;13;0.009%
38553;13;0.009%
12695;13;0.009%
17389;13;0.009%
2581;13;0.009%
15690;13;0.009%
9632;13;0.009%
13273;13;0.009%
38614;13;0.009%
20284;13;0.009%
35466;13;0.009%
19420;13;0.009%
1848;13;0.009%
21437;13;0.009%
4540;13;0.009%
34515;13;0.009%
35355;13;0.009%
34310;13;0.009%
19685;13;0.009%
6466;13;0.009%
40650;13;0.009%
6076;13;0.009%
21294;13;0.009%
16631;13;0.009%
16358;13;0.009%
29972;13;0.009%
1844;13;0.009%
39287;13;0.009%
4161;13;0.009%
35163;13;0.009%
23794;13;0.009%
13712;13;0.009%
20421;13;0.009%
11567;13;0.009%
12182;13;0.009%
9980;13;0.009%
30832;13;0.009%
13025;13;0.009%
39312;13;0.009%
12884;13;0.009%
36896;13;0.009%
13658;13;0.009%
22049;13;0.009%
36361;13;0.009%
7157;13;0.009%
34781;13;0.009%
9829;13;0.009%
38916;13;0.009%
19853;13;0.009%
10123;13;0.009%
8246;13;0.009%
10756;13;0.009%
38708;13;0.009%
20426;13;0.009%
20517;13;0.009%
17121;13;0.009%
30678;13;0.009%
26402;13;0.009%
15545;13;0.009%
8786;13;0.009%
12683;13;0.009%
15989;13;0.009%
4223;13;0.009%
18617;13;0.009%
35387;13;0.009%
19509;13;0.009%
38882;13;0.009%
32826;13;0.009%
34638;13;0.009%
29017;13;0.009%
4210;13;0.009%
11995;13;0.009%
18508;13;0.009%
37353;13;0.009%
16516;13;0.009%
15118;13;0.009%
40067;13;0.009%
5107;13;0.009%
16223;13;0.009%
19192;13;0.009%
16959;13;0.009%
18315;13;0.009%
8170;13;0.009%
1278;13;0.009%
33;13;0.009%
8807;13;0.009%
9134;13;0.009%
21844;13;0.009%
29102;13;0.009%
1424;13;0.009%
464;13;0.009%
13061;13;0.009%
38246;13;0.009%
5691;13;0.009%
6816;13;0.009%
38186;13;0.009%
35289;13;0.009%
34356;13;0.009%
5306;13;0.009%
13499;13;0.009%
8265;13;0.009%
23928;13;0.009%
20923;13;0.009%
4224;13;0.009%
40295;13;0.009%
6156;13;0.009%
3685;13;0.009%
35736;13;0.009%
7599;13;0.009%
2912;13;0.009%
10197;13;0.009%
23762;13;0.009%
34906;13;0.009%
38143;13;0.009%
12685;13;0.009%
21632;13;0.009%
39876;13;0.009%
1619;13;0.009%
35747;13;0.009%
26954;13;0.009%
1683;13;0.009%
28889;13;0.009%
36586;13;0.009%
2920;13;0.009%
663;13;0.009%
30415;13;0.009%
40470;13;0.009%
26588;13;0.009%
4354;13;0.009%
33161;13;0.009%
18855;13;0.009%
27623;13;0.009%
32181;13;0.009%
28080;13;0.009%
19860;13;0.009%
38518;13;0.009%
35025;13;0.009%
15011;13;0.009%
6148;13;0.009%
23682;13;0.009%
30868;13;0.009%
36424;13;0.009%
3245;13;0.009%
2292;13;0.009%
36717;13;0.009%
9622;13;0.009%
17806;13;0.009%
36335;13;0.009%
9750;13;0.009%
18481;13;0.009%
17936;13;0.009%
23339;13;0.009%
39951;13;0.009%
9205;13;0.009%
13475;13;0.009%
37044;13;0.009%
16449;13;0.009%
15731;13;0.009%
2911;13;0.009%
30208;13;0.009%
16988;13;0.009%
39875;13;0.009%
6226;13;0.009%
15320;13;0.009%
16646;13;0.009%
11738;13;0.009%
34327;13;0.009%
20098;13;0.009%
7966;13;0.009%
6203;13;0.009%
17060;13;0.009%
34908;13;0.009%
6361;13;0.009%
14757;13;0.009%
15876;13;0.009%
5979;13;0.009%
20807;13;0.009%
25361;13;0.009%
5854;13;0.009%
37386;13;0.009%
40533;13;0.009%
35373;13;0.009%
13215;13;0.009%
22534;13;0.009%
11619;13;0.009%
40863;13;0.009%
23841;13;0.009%
13623;13;0.009%
12215;13;0.009%
2515;13;0.009%
10651;13;0.009%
4003;13;0.009%
2505;13;0.009%
34862;13;0.009%
37387;13;0.009%
4434;13;0.009%
2266;13;0.009%
34807;13;0.009%
9519;13;0.009%
39923;13;0.009%
37241;13;0.009%
13467;13;0.009%
26100;13;0.009%
36814;13;0.009%
39325;13;0.009%
14612;13;0.009%
8665;13;0.009%
20232;13;0.009%
26730;13;0.009%
23320;13;0.009%
4115;13;0.009%
8832;13;0.009%
15189;13;0.009%
15260;13;0.009%
9846;13;0.009%
19308;13;0.009%
36816;13;0.009%
34360;13;0.009%
22713;13;0.009%
9935;13;0.009%
36338;13;0.009%
28209;13;0.009%
34444;13;0.009%
3733;13;0.009%
27811;13;0.009%
16552;13;0.009%
14044;13;0.009%
34248;13;0.009%
39953;13;0.009%
32533;13;0.009%
18045;13;0.009%
3126;13;0.009%
31889;13;0.009%
4781;13;0.009%
10429;13;0.009%
19062;13;0.009%
35566;13;0.009%
8131;13;0.009%
1706;13;0.009%
7529;13;0.009%
36785;13;0.009%
36475;13;0.009%
6789;13;0.009%
24761;13;0.009%
1911;13;0.009%
40005;13;0.009%
18642;13;0.009%
14045;13;0.009%
5103;13;0.009%
2277;13;0.009%
9251;13;0.009%
17149;12;0.008%
22760;12;0.008%
743;12;0.008%
12781;12;0.008%
31166;12;0.008%
36592;12;0.008%
3969;12;0.008%
35716;12;0.008%
14309;12;0.008%
6113;12;0.008%
15991;12;0.008%
13074;12;0.008%
21409;12;0.008%
7814;12;0.008%
12229;12;0.008%
29315;12;0.008%
23964;12;0.008%
24209;12;0.008%
14340;12;0.008%
39175;12;0.008%
12791;12;0.008%
16317;12;0.008%
21038;12;0.008%
5270;12;0.008%
17120;12;0.008%
40647;12;0.008%
10299;12;0.008%
23057;12;0.008%
32770;12;0.008%
2290;12;0.008%
14717;12;0.008%
20971;12;0.008%
22007;12;0.008%
22070;12;0.008%
3697;12;0.008%
2371;12;0.008%
24062;12;0.008%
37403;12;0.008%
34274;12;0.008%
18091;12;0.008%
9986;12;0.008%
21323;12;0.008%
35212;12;0.008%
34658;12;0.008%
5816;12;0.008%
40113;12;0.008%
9602;12;0.008%
10745;12;0.008%
37240;12;0.008%
19484;12;0.008%
31723;12;0.008%
17993;12;0.008%
15675;12;0.008%
34533;12;0.008%
21031;12;0.008%
34839;12;0.008%
26320;12;0.008%
38306;12;0.008%
29217;12;0.008%
37102;12;0.008%
5190;12;0.008%
13574;12;0.008%
15547;12;0.008%
31886;12;0.008%
15031;12;0.008%
19335;12;0.008%
4573;12;0.008%
19005;12;0.008%
34523;12;0.008%
8298;12;0.008%
8810;12;0.008%
18258;12;0.008%
526;12;0.008%
1896;12;0.008%
23249;12;0.008%
38693;12;0.008%
29406;12;0.008%
2724;12;0.008%
31775;12;0.008%
36477;12;0.008%
34883;12;0.008%
24347;12;0.008%
36815;12;0.008%
10490;12;0.008%
38649;12;0.008%
22844;12;0.008%
11254;12;0.008%
6761;12;0.008%
6026;12;0.008%
11715;12;0.008%
5131;12;0.008%
9073;12;0.008%
2841;12;0.008%
4752;12;0.008%
32230;12;0.008%
32967;12;0.008%
14268;12;0.008%
2479;12;0.008%
40751;12;0.008%
863;12;0.008%
6436;12;0.008%
22415;12;0.008%
8089;12;0.008%
35302;12;0.008%
29897;12;0.008%
4226;12;0.008%
340;12;0.008%
1295;12;0.008%
30983;12;0.008%
6018;12;0.008%
9449;12;0.008%
36997;12;0.008%
10149;12;0.008%
32041;12;0.008%
61;12;0.008%
12405;12;0.008%
10268;12;0.008%
3003;12;0.008%
14496;12;0.008%
3621;12;0.008%
10785;12;0.008%
2317;12;0.008%
16071;12;0.008%
20274;12;0.008%
24508;12;0.008%
35405;12;0.008%
2400;12;0.008%
31131;12;0.008%
36958;12;0.008%
18568;12;0.008%
26891;12;0.008%
16776;12;0.008%
13916;12;0.008%
5768;12;0.008%
16903;12;0.008%
13068;12;0.008%
28819;12;0.008%
35780;12;0.008%
8493;12;0.008%
8043;12;0.008%
17159;12;0.008%
1457;12;0.008%
40763;12;0.008%
9392;12;0.008%
3877;12;0.008%
1985;12;0.008%
2802;12;0.008%
16984;12;0.008%
23886;12;0.008%
19219;12;0.008%
22966;12;0.008%
22629;12;0.008%
40540;12;0.008%
34483;12;0.008%
9503;12;0.008%
7474;12;0.008%
10964;12;0.008%
35507;12;0.008%
23978;12;0.008%
4425;12;0.008%
9590;12;0.008%
35900;12;0.008%
18721;12;0.008%
479;12;0.008%
13506;12;0.008%
4921;12;0.008%
37314;12;0.008%
196;12;0.008%
11486;12;0.008%
10566;12;0.008%
15346;12;0.008%
3034;12;0.008%
3030;12;0.008%
19402;12;0.008%
38850;12;0.008%
27634;12;0.008%
14278;12;0.008%
612;12;0.008%
4110;12;0.008%
6572;12;0.008%
11041;12;0.008%
31285;12;0.008%
3486;12;0.008%
30787;12;0.008%
3109;12;0.008%
28568;12;0.008%
10222;12;0.008%
1515;12;0.008%
11156;12;0.008%
15912;12;0.008%
10999;12;0.008%
16644;12;0.008%
23922;12;0.008%
23849;12;0.008%
10404;12;0.008%
15513;12;0.008%
18959;12;0.008%
23523;12;0.008%
28699;12;0.008%
33640;12;0.008%
38635;12;0.008%
30681;12;0.008%
1464;12;0.008%
36780;12;0.008%
39286;12;0.008%
12676;12;0.008%
8461;12;0.008%
19212;12;0.008%
37907;12;0.008%
34703;12;0.008%
5150;12;0.008%
39834;12;0.008%
1739;12;0.008%
10664;12;0.008%
10580;12;0.008%
30335;12;0.008%
9193;12;0.008%
36555;12;0.008%
17411;12;0.008%
9293;12;0.008%
18616;12;0.008%
8029;12;0.008%
13324;12;0.008%
30976;12;0.008%
40581;12;0.008%
26192;12;0.008%
14686;12;0.008%
2711;12;0.008%
31116;12;0.008%
20299;12;0.008%
18214;12;0.008%
31953;12;0.008%
2531;12;0.008%
10582;12;0.008%
6949;12;0.008%
12546;12;0.008%
20489;12;0.008%
37255;12;0.008%
13851;12;0.008%
13717;12;0.008%
308;12;0.008%
36629;12;0.008%
5894;12;0.008%
32915;12;0.008%
33713;12;0.008%
1775;12;0.008%
20297;12;0.008%
12851;12;0.008%
5934;12;0.008%
2268;12;0.008%
32094;12;0.008%
16958;12;0.008%
22018;12;0.008%
7864;12;0.008%
7978;12;0.008%
24900;12;0.008%
10728;12;0.008%
26247;12;0.008%
38293;12;0.008%
38457;12;0.008%
32599;12;0.008%
16059;12;0.008%
13001;12;0.008%
18284;12;0.008%
23939;12;0.008%
22688;12;0.008%
9759;12;0.008%
215;12;0.008%
1036;12;0.008%
35801;12;0.008%
7283;12;0.008%
40206;12;0.008%
19422;12;0.008%
32002;12;0.008%
26524;12;0.008%
38035;12;0.008%
27165;12;0.008%
29572;12;0.008%
33357;12;0.008%
3550;12;0.008%
31177;12;0.008%
6209;12;0.008%
2178;12;0.008%
1166;12;0.008%
21473;12;0.008%
7328;12;0.008%
63;12;0.008%
14182;12;0.008%
8980;12;0.008%
12660;12;0.008%
8332;12;0.008%
10170;12;0.008%
2407;12;0.008%
28868;12;0.008%
13496;12;0.008%
24121;12;0.008%
36735;12;0.008%
26612;12;0.008%
880;12;0.008%
17297;12;0.008%
16699;12;0.008%
37172;12;0.008%
19748;12;0.008%
13278;12;0.008%
34046;12;0.008%
37024;12;0.008%
6873;12;0.008%
7442;12;0.008%
17757;12;0.008%
22935;12;0.008%
38033;12;0.008%
18047;12;0.008%
21362;12;0.008%
3718;12;0.008%
377;12;0.008%
29402;12;0.008%
40364;12;0.008%
11844;12;0.008%
12541;12;0.008%
13146;12;0.008%
1206;12;0.008%
24118;12;0.008%
33373;12;0.008%
1196;12;0.008%
36008;12;0.008%
5249;12;0.008%
20838;12;0.008%
40307;12;0.008%
21740;12;0.008%
37313;12;0.008%
21062;12;0.008%
39652;12;0.008%
15175;12;0.008%
7152;12;0.008%
31353;12;0.008%
28178;12;0.008%
21176;12;0.008%
36756;12;0.008%
40242;12;0.008%
7935;12;0.008%
2543;12;0.008%
3201;12;0.008%
9652;12;0.008%
35714;12;0.008%
33335;12;0.008%
16825;12;0.008%
16433;12;0.008%
10002;12;0.008%
15453;12;0.008%
24019;12;0.008%
33717;12;0.008%
40306;12;0.008%
31763;12;0.008%
18061;12;0.008%
36288;12;0.008%
30156;12;0.008%
24246;12;0.008%
6571;12;0.008%
26424;12;0.008%
4677;12;0.008%
7600;12;0.008%
38966;12;0.008%
38583;12;0.008%
40365;12;0.008%
1472;12;0.008%
8675;12;0.008%
37586;12;0.008%
40427;12;0.008%
39761;12;0.008%
6988;12;0.008%
23310;12;0.008%
40815;12;0.008%
16310;12;0.008%
20313;12;0.008%
34774;12;0.008%
38892;12;0.008%
11478;12;0.008%
11052;12;0.008%
25280;12;0.008%
40471;12;0.008%
14351;12;0.008%
10747;12;0.008%
24197;12;0.008%
8003;12;0.008%
26789;12;0.008%
4747;12;0.008%
39170;12;0.008%
18802;12;0.008%
25890;12;0.008%
731;12;0.008%
6607;12;0.008%
6899;12;0.008%
10714;12;0.008%
32363;12;0.008%
12999;12;0.008%
22577;12;0.008%
6123;12;0.008%
3180;12;0.008%
463;12;0.008%
12259;12;0.008%
19037;12;0.008%
15188;12;0.008%
7314;12;0.008%
21305;12;0.008%
10294;12;0.008%
35407;12;0.008%
809;12;0.008%
24142;12;0.008%
31448;12;0.008%
13599;12;0.008%
38070;12;0.008%
35563;12;0.008%
12934;12;0.008%
11981;12;0.008%
22233;12;0.008%
21691;12;0.008%
23210;12;0.008%
28099;12;0.008%
5813;12;0.008%
26338;12;0.008%
9072;12;0.008%
21827;12;0.008%
39122;12;0.008%
3452;12;0.008%
28233;12;0.008%
4831;12;0.008%
885;12;0.008%
12142;12;0.008%
37668;12;0.008%
1777;12;0.008%
1772;12;0.008%
19858;12;0.008%
9757;12;0.008%
13804;12;0.008%
22974;12;0.008%
3582;12;0.008%
28487;12;0.008%
16532;12;0.008%
16538;12;0.008%
40074;12;0.008%
7095;12;0.008%
11510;12;0.008%
19538;12;0.008%
351;12;0.008%
619;12;0.008%
30506;12;0.008%
35557;12;0.008%
40290;12;0.008%
40589;12;0.008%
35629;12;0.008%
13747;12;0.008%
3973;12;0.008%
1965;12;0.008%
23248;12;0.008%
40397;12;0.008%
5343;12;0.008%
33729;12;0.008%
40312;12;0.008%
31555;12;0.008%
32773;12;0.008%
21449;12;0.008%
27703;12;0.008%
8252;12;0.008%
35964;12;0.008%
6416;12;0.008%
678;12;0.008%
493;12;0.008%
14246;12;0.008%
101;12;0.008%
35274;12;0.008%
15684;12;0.008%
16451;12;0.008%
17132;12;0.008%
17981;12;0.008%
5952;12;0.008%
18759;12;0.008%
3160;12;0.008%
14376;12;0.008%
16062;12;0.008%
36949;12;0.008%
8734;12;0.008%
35221;12;0.008%
37965;12;0.008%
15924;12;0.008%
29226;12;0.008%
18228;12;0.008%
11647;12;0.008%
39569;12;0.008%
27968;12;0.008%
35883;12;0.008%
34430;12;0.008%
271;12;0.008%
35770;12;0.008%
34909;12;0.008%
26201;12;0.008%
1467;12;0.008%
31813;12;0.008%
40472;12;0.008%
15262;12;0.008%
29255;12;0.008%
12718;12;0.008%
21579;12;0.008%
19068;12;0.008%
22051;12;0.008%
8105;12;0.008%
37548;12;0.008%
9218;12;0.008%
40847;12;0.008%
27809;12;0.008%
20897;12;0.008%
38512;12;0.008%
22317;12;0.008%
31125;12;0.008%
37196;12;0.008%
21464;12;0.008%
16181;12;0.008%
8233;12;0.008%
39270;12;0.008%
9344;12;0.008%
11398;12;0.008%
2639;12;0.008%
15282;12;0.008%
31309;12;0.008%
10502;12;0.008%
7543;12;0.008%
5112;12;0.008%
24001;12;0.008%
40361;12;0.008%
498;12;0.008%
34918;12;0.008%
5443;12;0.008%
1682;12;0.008%
12249;12;0.008%
40202;12;0.008%
36988;12;0.008%
36186;12;0.008%
8015;12;0.008%
13232;12;0.008%
15795;12;0.008%
20742;12;0.008%
4506;12;0.008%
23208;12;0.008%
19758;12;0.008%
32847;12;0.008%
37590;12;0.008%
16073;12;0.008%
7611;12;0.008%
13834;12;0.008%
9;12;0.008%
22998;12;0.008%
8862;12;0.008%
32804;12;0.008%
34891;12;0.008%
20250;12;0.008%
10690;12;0.008%
32075;12;0.008%
21705;12;0.008%
18053;12;0.008%
14419;12;0.008%
9297;12;0.008%
6639;12;0.008%
33479;12;0.008%
8840;12;0.008%
39811;12;0.008%
18300;12;0.008%
9249;12;0.008%
15813;12;0.008%
19948;12;0.008%
16806;12;0.008%
27725;12;0.008%
7275;12;0.008%
27963;12;0.008%
3494;12;0.008%
35224;12;0.008%
10381;12;0.008%
37416;12;0.008%
24899;12;0.008%
572;12;0.008%
12136;12;0.008%
13733;12;0.008%
11026;12;0.008%
3416;12;0.008%
8522;12;0.008%
13527;12;0.008%
11897;12;0.008%
27663;12;0.008%
13331;12;0.008%
30478;12;0.008%
20694;12;0.008%
35321;12;0.008%
12960;12;0.008%
15921;12;0.008%
10233;12;0.008%
10972;12;0.008%
11847;12;0.008%
23935;12;0.008%
5434;12;0.008%
12668;12;0.008%
18742;12;0.008%
5098;12;0.008%
12687;12;0.008%
11930;12;0.008%
39863;12;0.008%
39584;12;0.008%
19213;12;0.008%
8203;12;0.008%
22570;12;0.008%
36010;12;0.008%
34016;12;0.008%
3367;12;0.008%
16305;12;0.008%
11928;12;0.008%
37744;12;0.008%
23378;12;0.008%
3021;12;0.008%
40110;12;0.008%
34922;12;0.008%
39645;12;0.008%
12665;12;0.008%
35496;12;0.008%
12239;12;0.008%
16230;12;0.008%
4676;12;0.008%
11881;12;0.008%
25513;12;0.008%
25812;12;0.008%
34608;12;0.008%
12068;12;0.008%
37511;12;0.008%
3671;12;0.008%
13006;12;0.008%
15947;12;0.008%
378;12;0.008%
40048;12;0.008%
20577;12;0.008%
32308;12;0.008%
5646;12;0.008%
1455;12;0.008%
24088;12;0.008%
14066;12;0.008%
37566;12;0.008%
5359;12;0.008%
38558;12;0.008%
22697;12;0.008%
16394;12;0.008%
37099;12;0.008%
14924;12;0.008%
39078;12;0.008%
6893;12;0.008%
23997;12;0.008%
34606;12;0.008%
6471;12;0.008%
7616;12;0.008%
4626;12;0.008%
36984;12;0.008%
6706;12;0.008%
2951;12;0.008%
23243;12;0.008%
15651;12;0.008%
896;12;0.008%
23135;12;0.008%
13850;12;0.008%
39040;12;0.008%
39093;12;0.008%
1938;12;0.008%
11364;12;0.008%
22331;12;0.008%
39822;12;0.008%
2689;12;0.008%
11901;12;0.008%
13408;12;0.008%
5566;12;0.008%
8076;12;0.008%
18798;12;0.008%
20215;12;0.008%
353;12;0.008%
27667;12;0.008%
6390;12;0.008%
8480;12;0.008%
33863;12;0.008%
35562;12;0.008%
34234;12;0.008%
34984;12;0.008%
16972;12;0.008%
28247;12;0.008%
26291;12;0.008%
12847;12;0.008%
24026;12;0.008%
31249;12;0.008%
9815;12;0.008%
36569;12;0.008%
34714;12;0.008%
33131;12;0.008%
34462;12;0.008%
33875;12;0.008%
356;12;0.008%
21698;12;0.008%
9071;12;0.008%
34123;12;0.008%
36578;12;0.008%
14291;12;0.008%
8409;12;0.008%
37359;12;0.008%
30958;12;0.008%
13267;12;0.008%
31562;12;0.008%
7559;12;0.008%
39282;12;0.008%
18474;12;0.008%
20211;12;0.008%
22589;12;0.008%
16338;12;0.008%
9904;12;0.008%
40680;12;0.008%
11839;12;0.008%
31788;12;0.008%
9247;12;0.008%
2448;12;0.008%
5208;12;0.008%
38753;12;0.008%
10089;12;0.008%
37494;12;0.008%
36699;12;0.008%
18993;12;0.008%
36842;12;0.008%
1086;12;0.008%
17096;12;0.008%
17080;12;0.008%
33552;12;0.008%
30141;12;0.008%
15539;12;0.008%
21335;12;0.008%
6597;12;0.008%
35293;12;0.008%
37374;12;0.008%
18044;12;0.008%
30348;12;0.008%
14632;12;0.008%
94;12;0.008%
151;12;0.008%
6970;12;0.008%
36225;12;0.008%
1133;12;0.008%
35465;12;0.008%
20632;12;0.008%
5734;12;0.008%
16056;12;0.008%
18846;12;0.008%
7872;11;0.008%
5971;11;0.008%
16854;11;0.008%
21964;11;0.008%
4060;11;0.008%
26302;11;0.008%
17128;11;0.008%
28224;11;0.008%
35608;11;0.008%
24991;11;0.008%
3437;11;0.008%
11711;11;0.008%
14158;11;0.008%
29271;11;0.008%
5615;11;0.008%
9605;11;0.008%
5599;11;0.008%
24956;11;0.008%
12836;11;0.008%
19780;11;0.008%
35198;11;0.008%
12854;11;0.008%
10253;11;0.008%
21383;11;0.008%
10934;11;0.008%
17051;11;0.008%
24817;11;0.008%
4748;11;0.008%
9391;11;0.008%
15516;11;0.008%
4669;11;0.008%
2656;11;0.008%
39112;11;0.008%
3509;11;0.008%
12026;11;0.008%
38749;11;0.008%
34931;11;0.008%
21163;11;0.008%
32951;11;0.008%
19842;11;0.008%
35914;11;0.008%
3682;11;0.008%
217;11;0.008%
4782;11;0.008%
2169;11;0.008%
9835;11;0.008%
29241;11;0.008%
4251;11;0.008%
23726;11;0.008%
21360;11;0.008%
38138;11;0.008%
14777;11;0.008%
14775;11;0.008%
39990;11;0.008%
14991;11;0.008%
33974;11;0.008%
37749;11;0.008%
4497;11;0.008%
19239;11;0.008%
2288;11;0.008%
11539;11;0.008%
24373;11;0.008%
14760;11;0.008%
18119;11;0.008%
4835;11;0.008%
10677;11;0.008%
22166;11;0.008%
6400;11;0.008%
22685;11;0.008%
33395;11;0.008%
3990;11;0.008%
25367;11;0.008%
32040;11;0.008%
35543;11;0.008%
31127;11;0.008%
23317;11;0.008%
3351;11;0.008%
35226;11;0.008%
4203;11;0.008%
5017;11;0.008%
17871;11;0.008%
38830;11;0.008%
21527;11;0.008%
13504;11;0.008%
30860;11;0.008%
24762;11;0.008%
34521;11;0.008%
21187;11;0.008%
23755;11;0.008%
10353;11;0.008%
37076;11;0.008%
6452;11;0.008%
6261;11;0.008%
12579;11;0.008%
40090;11;0.008%
7339;11;0.008%
25546;11;0.008%
4786;11;0.008%
7258;11;0.008%
39344;11;0.008%
6168;11;0.008%
1248;11;0.008%
1614;11;0.008%
27660;11;0.008%
19630;11;0.008%
21240;11;0.008%
221;11;0.008%
22650;11;0.008%
9335;11;0.008%
19915;11;0.008%
2044;11;0.008%
14428;11;0.008%
32502;11;0.008%
13915;11;0.008%
15965;11;0.008%
15094;11;0.008%
34349;11;0.008%
8280;11;0.008%
22765;11;0.008%
13460;11;0.008%
33369;11;0.008%
15438;11;0.008%
31161;11;0.008%
1635;11;0.008%
32209;11;0.008%
3663;11;0.008%
36219;11;0.008%
3341;11;0.008%
29030;11;0.008%
6099;11;0.008%
27451;11;0.008%
16875;11;0.008%
25809;11;0.008%
32995;11;0.008%
26136;11;0.008%
19947;11;0.008%
10640;11;0.008%
5362;11;0.008%
20651;11;0.008%
38047;11;0.008%
38202;11;0.008%
30497;11;0.008%
16559;11;0.008%
33784;11;0.008%
25973;11;0.008%
31123;11;0.008%
629;11;0.008%
36779;11;0.008%
35614;11;0.008%
23738;11;0.008%
1031;11;0.008%
