entity_id;total_amount_of_triples;relative_amount_of_triples
67433;16;0.001%
92575;16;0.001%
69148;16;0.001%
26813;16;0.001%
67373;16;0.001%
48605;16;0.001%
96039;16;0.001%
63215;16;0.001%
119080;16;0.001%
99894;16;0.001%
93423;16;0.001%
57389;16;0.001%
43268;16;0.001%
29308;16;0.001%
39303;16;0.001%
91586;16;0.001%
108072;16;0.001%
42382;16;0.001%
17911;16;0.001%
30063;16;0.001%
110290;16;0.001%
118503;16;0.001%
120666;16;0.001%
116764;16;0.001%
43064;16;0.001%
16086;16;0.001%
41865;16;0.001%
28407;16;0.001%
108724;16;0.001%
16225;16;0.001%
63873;16;0.001%
121249;16;0.001%
104579;16;0.001%
53191;16;0.001%
122653;16;0.001%
37189;16;0.001%
15323;16;0.001%
25256;16;0.001%
14658;16;0.001%
77378;16;0.001%
85203;16;0.001%
34204;16;0.001%
115686;16;0.001%
109580;16;0.001%
60594;16;0.001%
42159;16;0.001%
73068;16;0.001%
113400;16;0.001%
535;16;0.001%
93575;16;0.001%
75206;16;0.001%
95112;16;0.001%
122449;16;0.001%
95590;16;0.001%
107758;16;0.001%
3171;16;0.001%
50612;16;0.001%
66048;16;0.001%
17366;16;0.001%
12172;16;0.001%
42696;16;0.001%
94690;16;0.001%
105413;16;0.001%
76539;16;0.001%
96495;16;0.001%
16113;16;0.001%
60262;16;0.001%
42473;16;0.001%
119401;16;0.001%
81303;16;0.001%
62127;16;0.001%
105762;16;0.001%
8137;16;0.001%
118916;16;0.001%
121724;16;0.001%
71223;16;0.001%
12900;16;0.001%
96669;16;0.001%
110305;16;0.001%
36337;16;0.001%
93419;16;0.001%
12399;16;0.001%
2297;16;0.001%
105530;16;0.001%
93098;16;0.001%
25382;16;0.001%
53200;16;0.001%
121314;16;0.001%
12417;16;0.001%
13056;16;0.001%
286;16;0.001%
26473;16;0.001%
103416;16;0.001%
114956;16;0.001%
103716;16;0.001%
121093;16;0.001%
68491;16;0.001%
94645;16;0.001%
57621;16;0.001%
11916;16;0.001%
46700;16;0.001%
97805;16;0.001%
93331;16;0.001%
93158;16;0.001%
99413;16;0.001%
91519;16;0.001%
38764;16;0.001%
56539;16;0.001%
13422;16;0.001%
10318;16;0.001%
92798;16;0.001%
83912;16;0.001%
104869;16;0.001%
52013;16;0.001%
102285;16;0.001%
13712;16;0.001%
635;16;0.001%
46012;16;0.001%
57328;16;0.001%
110429;16;0.001%
66879;16;0.001%
35492;16;0.001%
56780;16;0.001%
78736;16;0.001%
91484;16;0.001%
31695;16;0.001%
5043;16;0.001%
52685;16;0.001%
53979;16;0.001%
41211;16;0.001%
20620;16;0.001%
86867;16;0.001%
31544;16;0.001%
25170;16;0.001%
100540;16;0.001%
69784;16;0.001%
57227;16;0.001%
38862;16;0.001%
123058;16;0.001%
54699;16;0.001%
66906;16;0.001%
117493;16;0.001%
73775;16;0.001%
69718;16;0.001%
17794;16;0.001%
82856;16;0.001%
92099;16;0.001%
113602;16;0.001%
55381;16;0.001%
4798;16;0.001%
17966;16;0.001%
92137;16;0.001%
16729;16;0.001%
7218;16;0.001%
80089;16;0.001%
116175;16;0.001%
39517;16;0.001%
118056;16;0.001%
66486;16;0.001%
33788;16;0.001%
77004;16;0.001%
115043;16;0.001%
7498;16;0.001%
63968;16;0.001%
4459;16;0.001%
38848;16;0.001%
21384;16;0.001%
72416;16;0.001%
21828;16;0.001%
91211;16;0.001%
68446;16;0.001%
94911;16;0.001%
119256;16;0.001%
119601;16;0.001%
5091;16;0.001%
91904;16;0.001%
85146;16;0.001%
36577;16;0.001%
106428;16;0.001%
49969;16;0.001%
67682;16;0.001%
14632;16;0.001%
12117;16;0.001%
1320;16;0.001%
113797;16;0.001%
6421;16;0.001%
4179;16;0.001%
94712;16;0.001%
72000;16;0.001%
81027;16;0.001%
15747;16;0.001%
57361;16;0.001%
95805;16;0.001%
19567;16;0.001%
34769;16;0.001%
48058;16;0.001%
110790;16;0.001%
27275;16;0.001%
95645;16;0.001%
78703;16;0.001%
63421;16;0.001%
103543;16;0.001%
44899;16;0.001%
55805;16;0.001%
17655;16;0.001%
85169;16;0.001%
76006;16;0.001%
70460;16;0.001%
51869;16;0.001%
17594;16;0.001%
13495;16;0.001%
60025;16;0.001%
91911;16;0.001%
40532;16;0.001%
11262;16;0.001%
69843;16;0.001%
12317;16;0.001%
103362;16;0.001%
67475;16;0.001%
86236;16;0.001%
94818;16;0.001%
25769;16;0.001%
45134;16;0.001%
82818;16;0.001%
95867;16;0.001%
97310;16;0.001%
76503;16;0.001%
60310;16;0.001%
93627;16;0.001%
108264;16;0.001%
49054;16;0.001%
5221;16;0.001%
112637;16;0.001%
62486;16;0.001%
57776;16;0.001%
80488;16;0.001%
88728;16;0.001%
75730;16;0.001%
71719;16;0.001%
25479;16;0.001%
5316;16;0.001%
2904;16;0.001%
87470;16;0.001%
76956;16;0.001%
80357;16;0.001%
69555;16;0.001%
77713;16;0.001%
40650;16;0.001%
45790;16;0.001%
34436;16;0.001%
106561;16;0.001%
74954;16;0.001%
81854;16;0.001%
36781;16;0.001%
105710;16;0.001%
55044;16;0.001%
28666;16;0.001%
72306;16;0.001%
32504;16;0.001%
1275;16;0.001%
101541;16;0.001%
95326;16;0.001%
75235;16;0.001%
67792;16;0.001%
44918;16;0.001%
29211;16;0.001%
72057;16;0.001%
106521;16;0.001%
5573;16;0.001%
123059;16;0.001%
115026;16;0.001%
23067;16;0.001%
81009;16;0.001%
38983;16;0.001%
111314;16;0.001%
60348;16;0.001%
82676;16;0.001%
52601;16;0.001%
11151;16;0.001%
14327;16;0.001%
85709;16;0.001%
102577;16;0.001%
43395;16;0.001%
55725;16;0.001%
76026;16;0.001%
66900;16;0.001%
89402;16;0.001%
96898;16;0.001%
78055;16;0.001%
107662;16;0.001%
10944;16;0.001%
4975;16;0.001%
90322;16;0.001%
38801;16;0.001%
8224;16;0.001%
75534;16;0.001%
63014;16;0.001%
12245;16;0.001%
25227;16;0.001%
40747;16;0.001%
16012;16;0.001%
4387;16;0.001%
89848;16;0.001%
5153;16;0.001%
22897;16;0.001%
62202;16;0.001%
15872;16;0.001%
16365;16;0.001%
68722;16;0.001%
17595;16;0.001%
3424;16;0.001%
80418;16;0.001%
88373;16;0.001%
77077;16;0.001%
80166;16;0.001%
116758;16;0.001%
51546;16;0.001%
44989;16;0.001%
50251;16;0.001%
42430;16;0.001%
63738;16;0.001%
95758;16;0.001%
41133;16;0.001%
101286;16;0.001%
26504;16;0.001%
121246;16;0.001%
97272;16;0.001%
36783;16;0.001%
23211;16;0.001%
69420;16;0.001%
44673;16;0.001%
6019;16;0.001%
11652;16;0.001%
91278;16;0.001%
102840;16;0.001%
62144;16;0.001%
29358;16;0.001%
75101;16;0.001%
119415;16;0.001%
6115;16;0.001%
12553;16;0.001%
77135;16;0.001%
17895;16;0.001%
27838;16;0.001%
121482;16;0.001%
54716;16;0.001%
114466;16;0.001%
65892;16;0.001%
13599;16;0.001%
91888;16;0.001%
70530;16;0.001%
108543;16;0.001%
49610;16;0.001%
90531;16;0.001%
16542;16;0.001%
47345;16;0.001%
117324;16;0.001%
61708;16;0.001%
40886;16;0.001%
64937;16;0.001%
69095;16;0.001%
70643;16;0.001%
85034;16;0.001%
92949;16;0.001%
90108;16;0.001%
54543;16;0.001%
96358;16;0.001%
54534;16;0.001%
106845;16;0.001%
91462;16;0.001%
21882;16;0.001%
99621;16;0.001%
99176;16;0.001%
121233;16;0.001%
111078;16;0.001%
57426;16;0.001%
56606;16;0.001%
43922;16;0.001%
79368;16;0.001%
64639;16;0.001%
11921;16;0.001%
49817;16;0.001%
17422;16;0.001%
28047;16;0.001%
82727;16;0.001%
49176;16;0.001%
95800;16;0.001%
38694;16;0.001%
87598;16;0.001%
100521;16;0.001%
104419;16;0.001%
538;16;0.001%
107750;16;0.001%
38700;16;0.001%
77749;16;0.001%
36176;16;0.001%
82649;16;0.001%
87837;16;0.001%
95860;16;0.001%
112830;16;0.001%
119383;16;0.001%
119095;16;0.001%
74236;16;0.001%
52413;16;0.001%
18395;16;0.001%
118315;16;0.001%
40580;16;0.001%
7654;16;0.001%
1086;16;0.001%
66223;16;0.001%
39942;16;0.001%
57715;16;0.001%
48474;16;0.001%
31677;16;0.001%
108205;16;0.001%
61120;16;0.001%
8013;16;0.001%
25302;16;0.001%
60272;16;0.001%
21005;16;0.001%
37499;16;0.001%
117825;16;0.001%
95581;16;0.001%
6308;16;0.001%
47183;16;0.001%
82345;16;0.001%
55464;16;0.001%
41312;16;0.001%
21910;16;0.001%
110118;16;0.001%
91449;16;0.001%
105471;16;0.001%
67106;16;0.001%
75552;16;0.001%
111833;16;0.001%
15723;16;0.001%
79779;16;0.001%
109258;16;0.001%
122136;16;0.001%
70933;16;0.001%
108507;16;0.001%
32488;16;0.001%
113960;16;0.001%
119820;16;0.001%
116899;16;0.001%
109503;16;0.001%
34712;16;0.001%
108749;16;0.001%
3338;16;0.001%
114902;16;0.001%
104498;16;0.001%
13250;16;0.001%
93693;16;0.001%
92305;16;0.001%
108100;16;0.001%
2857;16;0.001%
102152;16;0.001%
56669;16;0.001%
56128;16;0.001%
48305;16;0.001%
23337;16;0.001%
84568;16;0.001%
12511;16;0.001%
40116;16;0.001%
116629;16;0.001%
71074;16;0.001%
115478;16;0.001%
41143;16;0.001%
87737;16;0.001%
8352;16;0.001%
61079;16;0.001%
39475;16;0.001%
2976;16;0.001%
6011;16;0.001%
57383;16;0.001%
18210;16;0.001%
35514;16;0.001%
39658;16;0.001%
36439;16;0.001%
6951;16;0.001%
10821;16;0.001%
39881;16;0.001%
44749;16;0.001%
47808;16;0.001%
80341;16;0.001%
106407;16;0.001%
110728;16;0.001%
123084;16;0.001%
39396;16;0.001%
89938;16;0.001%
10997;16;0.001%
109755;16;0.001%
101029;16;0.001%
16890;16;0.001%
115596;16;0.001%
1238;16;0.001%
34062;16;0.001%
367;16;0.001%
54435;16;0.001%
46349;16;0.001%
74440;16;0.001%
95406;16;0.001%
41041;16;0.001%
97243;16;0.001%
96257;16;0.001%
92258;16;0.001%
72230;16;0.001%
53258;16;0.001%
40015;16;0.001%
42926;16;0.001%
27878;16;0.001%
33699;16;0.001%
39100;16;0.001%
67353;16;0.001%
120384;16;0.001%
77425;16;0.001%
56532;16;0.001%
84026;16;0.001%
100904;16;0.001%
12645;16;0.001%
37480;16;0.001%
53240;16;0.001%
5412;16;0.001%
81821;16;0.001%
107375;16;0.001%
71353;16;0.001%
50747;16;0.001%
91258;16;0.001%
66953;16;0.001%
71770;16;0.001%
60577;16;0.001%
62788;16;0.001%
7144;16;0.001%
25371;16;0.001%
10987;16;0.001%
30753;16;0.001%
25600;16;0.001%
549;16;0.001%
115197;16;0.001%
43985;16;0.001%
93560;16;0.001%
122155;16;0.001%
82599;16;0.001%
38686;16;0.001%
41787;16;0.001%
15866;16;0.001%
66972;16;0.001%
122291;16;0.001%
67721;16;0.001%
103564;16;0.001%
109309;16;0.001%
83279;16;0.001%
27237;16;0.001%
104854;16;0.001%
118494;16;0.001%
41222;16;0.001%
108329;16;0.001%
70622;16;0.001%
96915;16;0.001%
40870;16;0.001%
54350;16;0.001%
51804;16;0.001%
74714;16;0.001%
18582;16;0.001%
106793;16;0.001%
109572;16;0.001%
96346;16;0.001%
47914;16;0.001%
34241;16;0.001%
90787;16;0.001%
74602;16;0.001%
15559;16;0.001%
64936;16;0.001%
115440;16;0.001%
92461;16;0.001%
6149;16;0.001%
30845;16;0.001%
85361;16;0.001%
246;16;0.001%
112995;16;0.001%
56468;16;0.001%
57586;16;0.001%
97099;16;0.001%
17858;16;0.001%
113266;16;0.001%
79185;16;0.001%
18974;16;0.001%
12323;16;0.001%
11116;16;0.001%
75414;16;0.001%
70276;16;0.001%
108865;16;0.001%
106635;16;0.001%
12567;16;0.001%
29124;16;0.001%
28717;16;0.001%
64118;16;0.001%
55163;16;0.001%
34950;16;0.001%
54649;16;0.001%
76934;16;0.001%
107162;16;0.001%
110757;16;0.001%
10551;16;0.001%
66502;16;0.001%
14625;16;0.001%
80983;16;0.001%
31157;16;0.001%
116165;16;0.001%
61147;16;0.001%
11157;16;0.001%
85515;16;0.001%
29013;16;0.001%
50972;16;0.001%
71228;16;0.001%
115620;16;0.001%
4833;16;0.001%
113472;16;0.001%
46397;16;0.001%
12074;16;0.001%
75908;16;0.001%
122538;16;0.001%
16762;16;0.001%
51955;16;0.001%
91949;16;0.001%
101924;16;0.001%
96413;16;0.001%
91638;16;0.001%
105398;16;0.001%
44125;16;0.001%
11966;16;0.001%
118294;16;0.001%
102707;16;0.001%
11360;16;0.001%
106887;16;0.001%
19909;16;0.001%
14792;16;0.001%
22894;16;0.001%
32631;16;0.001%
20582;16;0.001%
4791;16;0.001%
102087;16;0.001%
46486;16;0.001%
56846;16;0.001%
109680;16;0.001%
81955;16;0.001%
20415;16;0.001%
1210;16;0.001%
87776;16;0.001%
118915;16;0.001%
9725;16;0.001%
2038;16;0.001%
16662;16;0.001%
55069;16;0.001%
90772;16;0.001%
63068;16;0.001%
48891;16;0.001%
87446;16;0.001%
5624;16;0.001%
18649;16;0.001%
112897;16;0.001%
3337;16;0.001%
41661;16;0.001%
18441;16;0.001%
35063;16;0.001%
73938;16;0.001%
77260;16;0.001%
61445;16;0.001%
69961;16;0.001%
63609;16;0.001%
104187;16;0.001%
6950;16;0.001%
107946;16;0.001%
2325;16;0.001%
41321;16;0.001%
106916;16;0.001%
81053;16;0.001%
92828;16;0.001%
60031;16;0.001%
10985;16;0.001%
39188;16;0.001%
97748;16;0.001%
90838;16;0.001%
67362;16;0.001%
90280;16;0.001%
118620;16;0.001%
22120;16;0.001%
99526;16;0.001%
111729;16;0.001%
91509;16;0.001%
40879;16;0.001%
92320;16;0.001%
20946;16;0.001%
29465;16;0.001%
108691;16;0.001%
7629;16;0.001%
61183;16;0.001%
104713;16;0.001%
114549;16;0.001%
87758;16;0.001%
57650;16;0.001%
72537;16;0.001%
56382;16;0.001%
18423;16;0.001%
38921;16;0.001%
11687;16;0.001%
93809;16;0.001%
96449;16;0.001%
5650;16;0.001%
46179;16;0.001%
114585;16;0.001%
563;16;0.001%
119494;16;0.001%
11099;16;0.001%
93463;16;0.001%
33769;16;0.001%
67687;16;0.001%
114838;16;0.001%
101656;16;0.001%
73873;16;0.001%
53583;16;0.001%
117776;16;0.001%
62385;16;0.001%
48301;16;0.001%
10831;16;0.001%
15586;16;0.001%
91994;16;0.001%
85118;16;0.001%
75034;16;0.001%
98493;16;0.001%
7393;16;0.001%
96700;16;0.001%
53302;16;0.001%
81037;16;0.001%
77581;16;0.001%
1157;16;0.001%
47363;16;0.001%
106839;16;0.001%
74533;16;0.001%
34317;16;0.001%
122840;16;0.001%
39691;16;0.001%
85355;16;0.001%
85157;16;0.001%
12370;16;0.001%
34742;16;0.001%
40008;16;0.001%
95166;16;0.001%
65914;16;0.001%
69227;16;0.001%
89044;16;0.001%
12631;16;0.001%
79876;16;0.001%
116566;16;0.001%
79734;16;0.001%
80834;16;0.001%
78516;16;0.001%
121337;16;0.001%
101753;16;0.001%
81712;16;0.001%
114593;16;0.001%
74475;16;0.001%
5406;16;0.001%
109545;16;0.001%
57550;16;0.001%
78089;16;0.001%
103854;16;0.001%
109610;16;0.001%
7028;16;0.001%
32562;16;0.001%
51348;16;0.001%
63816;16;0.001%
109325;16;0.001%
49880;16;0.001%
21057;16;0.001%
113494;16;0.001%
103819;16;0.001%
97888;16;0.001%
121360;16;0.001%
32107;16;0.001%
20337;16;0.001%
55595;16;0.001%
51949;16;0.001%
22162;16;0.001%
26972;16;0.001%
61192;16;0.001%
6438;16;0.001%
92450;16;0.001%
22788;16;0.001%
105443;16;0.001%
61961;16;0.001%
15598;16;0.001%
80487;16;0.001%
91573;16;0.001%
67571;16;0.001%
107794;16;0.001%
85475;16;0.001%
94823;16;0.001%
40077;16;0.001%
62128;16;0.001%
91750;16;0.001%
52409;16;0.001%
92044;16;0.001%
78443;16;0.001%
86053;16;0.001%
118929;16;0.001%
39515;16;0.001%
34185;16;0.001%
121568;16;0.001%
82504;16;0.001%
92604;16;0.001%
35364;16;0.001%
118526;16;0.001%
72415;16;0.001%
74688;16;0.001%
6693;16;0.001%
60609;16;0.001%
94074;16;0.001%
94593;16;0.001%
8237;16;0.001%
2407;16;0.001%
105259;16;0.001%
48030;16;0.001%
33380;16;0.001%
116161;16;0.001%
86522;16;0.001%
63801;16;0.001%
40272;16;0.001%
76132;16;0.001%
108565;16;0.001%
45316;16;0.001%
34584;16;0.001%
93515;16;0.001%
120758;16;0.001%
38739;16;0.001%
36600;16;0.001%
48429;16;0.001%
74177;16;0.001%
8330;16;0.001%
31578;16;0.001%
47510;16;0.001%
111710;16;0.001%
108227;16;0.001%
94945;16;0.001%
4177;16;0.001%
67374;16;0.001%
103156;16;0.001%
102121;16;0.001%
108520;16;0.001%
90974;16;0.001%
87473;16;0.001%
16397;16;0.001%
53223;16;0.001%
13317;16;0.001%
43346;16;0.001%
31820;16;0.001%
106496;16;0.001%
117463;16;0.001%
91872;16;0.001%
84276;16;0.001%
45231;16;0.001%
76870;16;0.001%
28274;16;0.001%
42357;16;0.001%
56291;16;0.001%
37502;16;0.001%
108718;16;0.001%
96708;16;0.001%
89859;16;0.001%
100968;16;0.001%
17184;16;0.001%
70923;16;0.001%
67325;16;0.001%
16900;16;0.001%
50801;16;0.001%
47356;16;0.001%
79418;16;0.001%
99288;16;0.001%
107640;16;0.001%
13243;16;0.001%
73367;16;0.001%
109113;16;0.001%
34964;16;0.001%
4434;16;0.001%
91524;16;0.001%
25197;16;0.001%
108197;16;0.001%
49246;16;0.001%
18217;16;0.001%
34741;16;0.001%
113444;16;0.001%
109858;16;0.001%
65987;16;0.001%
79329;16;0.001%
65898;16;0.001%
121029;16;0.001%
91463;16;0.001%
93077;16;0.001%
65223;16;0.001%
105509;16;0.001%
66873;16;0.001%
92553;16;0.001%
84768;16;0.001%
93470;16;0.001%
73766;16;0.001%
24015;16;0.001%
63748;16;0.001%
30912;16;0.001%
35560;16;0.001%
97898;16;0.001%
99861;16;0.001%
72662;16;0.001%
85697;16;0.001%
68849;16;0.001%
35884;16;0.001%
55996;16;0.001%
40735;16;0.001%
54299;16;0.001%
122597;16;0.001%
76472;16;0.001%
1490;16;0.001%
71744;16;0.001%
90032;16;0.001%
77268;16;0.001%
62531;16;0.001%
115345;16;0.001%
118622;16;0.001%
22125;16;0.001%
22106;16;0.001%
83612;16;0.001%
12451;16;0.001%
93227;16;0.001%
122916;16;0.001%
75595;16;0.001%
70289;16;0.001%
92955;16;0.001%
119560;16;0.001%
114098;16;0.001%
54332;16;0.001%
6711;16;0.001%
98343;16;0.001%
34623;16;0.001%
119608;16;0.001%
49044;16;0.001%
24823;16;0.001%
101302;16;0.001%
70639;16;0.001%
28168;16;0.001%
65446;16;0.001%
35870;16;0.001%
65511;16;0.001%
70758;16;0.001%
104656;16;0.001%
122890;16;0.001%
102178;16;0.001%
66569;16;0.001%
102996;16;0.001%
2265;16;0.001%
50728;16;0.001%
45848;16;0.001%
101653;16;0.001%
11417;16;0.001%
75705;16;0.001%
76657;16;0.001%
70944;16;0.001%
102130;16;0.001%
75529;16;0.001%
86244;16;0.001%
16590;16;0.001%
106790;16;0.001%
79798;16;0.001%
3431;16;0.001%
12842;16;0.001%
73225;16;0.001%
22864;16;0.001%
8075;16;0.001%
73055;16;0.001%
101259;16;0.001%
68874;16;0.001%
41370;16;0.001%
47544;16;0.001%
39665;16;0.001%
120903;16;0.001%
113872;16;0.001%
71461;16;0.001%
73193;16;0.001%
11006;16;0.001%
91999;16;0.001%
61521;16;0.001%
85079;16;0.001%
35574;16;0.001%
73654;16;0.001%
120018;16;0.001%
96635;16;0.001%
80316;16;0.001%
84255;16;0.001%
77000;16;0.001%
35143;16;0.001%
83178;16;0.001%
76338;16;0.001%
56480;16;0.001%
21772;16;0.001%
39694;16;0.001%
63992;16;0.001%
22307;16;0.001%
45329;16;0.001%
46407;16;0.001%
45158;16;0.001%
113244;16;0.001%
115951;16;0.001%
92207;16;0.001%
12859;16;0.001%
115443;16;0.001%
46780;16;0.001%
93220;16;0.001%
42438;16;0.001%
54602;16;0.001%
5184;16;0.001%
113398;16;0.001%
53748;16;0.001%
40543;16;0.001%
25085;16;0.001%
80476;16;0.001%
37712;16;0.001%
76303;16;0.001%
90289;16;0.001%
62489;16;0.001%
29080;16;0.001%
87899;16;0.001%
40612;16;0.001%
2322;16;0.001%
2251;16;0.001%
26342;16;0.001%
85111;16;0.001%
95114;16;0.001%
93441;16;0.001%
71616;16;0.001%
113933;16;0.001%
21114;16;0.001%
98411;16;0.001%
122054;16;0.001%
96862;16;0.001%
26199;16;0.001%
29481;16;0.001%
109344;16;0.001%
116005;16;0.001%
87822;16;0.001%
29408;16;0.001%
25482;16;0.001%
18266;16;0.001%
25534;16;0.001%
94990;16;0.001%
45468;16;0.001%
117748;16;0.001%
20920;16;0.001%
40975;16;0.001%
63645;16;0.001%
7347;16;0.001%
33140;16;0.001%
7723;16;0.001%
95328;16;0.001%
28799;16;0.001%
110334;16;0.001%
2423;16;0.001%
102715;16;0.001%
114455;16;0.001%
17968;16;0.001%
17324;16;0.001%
81676;16;0.001%
51275;16;0.001%
87397;16;0.001%
64925;16;0.001%
16283;16;0.001%
36298;16;0.001%
92642;16;0.001%
110367;16;0.001%
92762;16;0.001%
21424;16;0.001%
68412;16;0.001%
109017;16;0.001%
64753;16;0.001%
17877;16;0.001%
26476;16;0.001%
110562;16;0.001%
107791;16;0.001%
39955;16;0.001%
85563;16;0.001%
107530;16;0.001%
75290;16;0.001%
106160;16;0.001%
16110;16;0.001%
40193;16;0.001%
42616;16;0.001%
3636;16;0.001%
104873;16;0.001%
95291;16;0.001%
89840;16;0.001%
95747;16;0.001%
92714;16;0.001%
97173;16;0.001%
8714;16;0.001%
42213;16;0.001%
92146;16;0.001%
94542;16;0.001%
116343;16;0.001%
117022;16;0.001%
68241;16;0.001%
117664;16;0.001%
54741;16;0.001%
69598;16;0.001%
73708;16;0.001%
73132;16;0.001%
102566;16;0.001%
34122;16;0.001%
547;16;0.001%
53388;16;0.001%
75875;16;0.001%
54966;16;0.001%
95122;16;0.001%
41856;16;0.001%
14468;16;0.001%
3002;16;0.001%
108270;16;0.001%
104859;16;0.001%
90398;16;0.001%
53834;16;0.001%
49333;16;0.001%
68172;16;0.001%
67215;16;0.001%
90209;16;0.001%
42223;16;0.001%
53662;16;0.001%
97305;16;0.001%
64822;16;0.001%
449;16;0.001%
64501;16;0.001%
65044;16;0.001%
68151;16;0.001%
83629;16;0.001%
101538;16;0.001%
22353;16;0.001%
25239;16;0.001%
119212;16;0.001%
91363;16;0.001%
90227;16;0.001%
21091;16;0.001%
91043;16;0.001%
90266;16;0.001%
18212;16;0.001%
53746;16;0.001%
53051;16;0.001%
98548;16;0.001%
34885;16;0.001%
24953;16;0.001%
76909;16;0.001%
35656;16;0.001%
93018;16;0.001%
83007;16;0.001%
5211;16;0.001%
77947;16;0.001%
74796;16;0.001%
121947;16;0.001%
21303;16;0.001%
17120;16;0.001%
40973;16;0.001%
56262;16;0.001%
559;16;0.001%
61669;16;0.001%
108250;16;0.001%
108396;16;0.001%
79164;16;0.001%
85106;16;0.001%
49788;16;0.001%
109752;16;0.001%
101931;16;0.001%
84625;16;0.001%
55823;16;0.001%
2469;16;0.001%
95052;16;0.001%
35028;16;0.001%
56578;16;0.001%
77977;16;0.001%
97752;16;0.001%
45168;16;0.001%
54834;16;0.001%
50501;16;0.001%
77782;16;0.001%
41568;16;0.001%
3264;16;0.001%
76922;16;0.001%
52475;16;0.001%
91034;16;0.001%
87867;16;0.001%
56076;16;0.001%
79542;16;0.001%
116140;16;0.001%
95100;16;0.001%
87532;16;0.001%
40576;16;0.001%
71955;16;0.001%
31653;16;0.001%
73984;16;0.001%
13854;16;0.001%
34952;16;0.001%
73697;16;0.001%
2697;16;0.001%
73158;16;0.001%
356;16;0.001%
71810;16;0.001%
87808;16;0.001%
33361;16;0.001%
108773;16;0.001%
53192;16;0.001%
7743;16;0.001%
88407;16;0.001%
101278;16;0.001%
109754;16;0.001%
2065;16;0.001%
8547;16;0.001%
5290;16;0.001%
84567;16;0.001%
100156;16;0.001%
38054;16;0.001%
113209;16;0.001%
101770;16;0.001%
93539;16;0.001%
4872;16;0.001%
91257;16;0.001%
59957;16;0.001%
17498;16;0.001%
34782;16;0.001%
96928;16;0.001%
37455;16;0.001%
15132;16;0.001%
39667;16;0.001%
20518;16;0.001%
32461;16;0.001%
104781;16;0.001%
45427;16;0.001%
34455;16;0.001%
93435;16;0.001%
88727;16;0.001%
52965;16;0.001%
111258;16;0.001%
4765;16;0.001%
43112;16;0.001%
24774;16;0.001%
29561;16;0.001%
76047;16;0.001%
114085;16;0.001%
8126;16;0.001%
89659;16;0.001%
42202;16;0.001%
26044;16;0.001%
86554;16;0.001%
7934;16;0.001%
108385;16;0.001%
102016;16;0.001%
120823;16;0.001%
46347;16;0.001%
115184;16;0.001%
57449;16;0.001%
90599;16;0.001%
54310;16;0.001%
33350;16;0.001%
97978;16;0.001%
77133;16;0.001%
116070;16;0.001%
55885;16;0.001%
76280;16;0.001%
41037;16;0.001%
102604;16;0.001%
106389;16;0.001%
95654;16;0.001%
88499;16;0.001%
95647;16;0.001%
107576;16;0.001%
16827;16;0.001%
81973;16;0.001%
69729;16;0.001%
74868;16;0.001%
37467;16;0.001%
31550;16;0.001%
18633;16;0.001%
70844;16;0.001%
99787;16;0.001%
85700;16;0.001%
28402;16;0.001%
89333;16;0.001%
52315;16;0.001%
4474;16;0.001%
40164;16;0.001%
43733;16;0.001%
111476;16;0.001%
113904;16;0.001%
15064;16;0.001%
87510;16;0.001%
4094;16;0.001%
55075;16;0.001%
41191;16;0.001%
4407;16;0.001%
2825;16;0.001%
29286;16;0.001%
16202;16;0.001%
79656;16;0.001%
4839;16;0.001%
5695;16;0.001%
64404;16;0.001%
26482;16;0.001%
109686;16;0.001%
34292;16;0.001%
70942;16;0.001%
43048;16;0.001%
95471;16;0.001%
50118;16;0.001%
109487;16;0.001%
47764;16;0.001%
101937;16;0.001%
113284;16;0.001%
86985;16;0.001%
109405;16;0.001%
115077;16;0.001%
111539;16;0.001%
31509;16;0.001%
106523;16;0.001%
1971;16;0.001%
556;16;0.001%
55353;16;0.001%
99549;16;0.001%
115031;16;0.001%
60712;16;0.001%
121323;16;0.001%
74173;16;0.001%
43716;16;0.001%
60271;16;0.001%
22037;16;0.001%
48560;16;0.001%
6014;16;0.001%
5625;16;0.001%
79436;16;0.001%
104354;16;0.001%
101054;16;0.001%
28124;16;0.001%
50755;16;0.001%
41564;16;0.001%
102117;16;0.001%
98150;16;0.001%
120754;16;0.001%
32099;16;0.001%
56311;16;0.001%
57309;16;0.001%
53751;16;0.001%
75902;16;0.001%
38192;16;0.001%
35570;16;0.001%
43041;16;0.001%
53119;16;0.001%
26563;16;0.001%
35170;16;0.001%
83475;16;0.001%
18881;16;0.001%
64075;16;0.001%
20846;16;0.001%
102587;16;0.001%
122868;16;0.001%
11427;16;0.001%
80961;16;0.001%
95553;16;0.001%
113856;16;0.001%
35688;16;0.001%
63982;16;0.001%
7937;16;0.001%
18378;16;0.001%
91935;16;0.001%
39393;16;0.001%
98298;16;0.001%
42477;16;0.001%
32483;16;0.001%
56638;16;0.001%
23786;16;0.001%
106444;16;0.001%
34285;16;0.001%
87338;16;0.001%
112579;16;0.001%
601;16;0.001%
107264;16;0.001%
70580;16;0.001%
109383;16;0.001%
102006;16;0.001%
105328;16;0.001%
26444;16;0.001%
56073;16;0.001%
48788;16;0.001%
106417;16;0.001%
81346;16;0.001%
65894;16;0.001%
104825;16;0.001%
73746;16;0.001%
