entity_id;total_amount_of_triples;relative_amount_of_triples
806;3;0.006%
18347;3;0.006%
2917;3;0.006%
20208;3;0.006%
21365;3;0.006%
11884;3;0.006%
14543;3;0.006%
17846;3;0.006%
14774;3;0.006%
20344;3;0.006%
10874;3;0.006%
6609;3;0.006%
5451;3;0.006%
928;3;0.006%
5661;3;0.006%
11553;3;0.006%
7160;3;0.006%
11602;3;0.006%
14086;3;0.006%
16834;3;0.006%
1804;3;0.006%
4823;3;0.006%
12510;3;0.006%
20239;3;0.006%
16945;3;0.006%
7913;3;0.006%
5600;3;0.006%
9721;3;0.006%
10320;3;0.006%
20702;3;0.006%
7417;3;0.006%
1823;3;0.006%
19873;3;0.006%
16515;3;0.006%
12107;3;0.006%
20980;3;0.006%
17115;3;0.006%
16367;3;0.006%
19409;3;0.006%
7238;3;0.006%
12956;3;0.006%
9038;3;0.006%
13982;3;0.006%
18051;3;0.006%
20316;3;0.006%
19388;3;0.006%
7239;3;0.006%
21442;3;0.006%
2355;3;0.006%
19042;3;0.006%
1536;3;0.006%
18741;3;0.006%
21885;3;0.006%
14401;3;0.006%
16890;3;0.006%
3998;3;0.006%
12287;3;0.006%
7046;3;0.006%
1740;3;0.006%
2828;3;0.006%
3209;3;0.006%
8564;3;0.006%
18032;3;0.006%
11026;3;0.006%
10179;3;0.006%
15703;3;0.006%
3861;3;0.006%
18330;3;0.006%
3175;3;0.006%
18458;3;0.006%
4230;3;0.006%
6444;3;0.006%
13847;3;0.006%
10463;3;0.006%
19610;3;0.006%
9375;3;0.006%
8509;3;0.006%
8994;3;0.006%
21852;3;0.006%
9114;3;0.006%
19097;3;0.006%
6245;3;0.006%
8363;3;0.006%
157;3;0.006%
389;3;0.006%
17117;3;0.006%
6592;3;0.006%
774;3;0.006%
9016;3;0.006%
21256;3;0.006%
3969;3;0.006%
16309;3;0.006%
5097;3;0.006%
20367;3;0.006%
18880;3;0.006%
8837;3;0.006%
1471;3;0.006%
6938;3;0.006%
19853;3;0.006%
20285;3;0.006%
6612;3;0.006%
7310;3;0.006%
9109;3;0.006%
7135;3;0.006%
18276;3;0.006%
195;3;0.006%
979;3;0.006%
19636;3;0.006%
20222;3;0.006%
17050;3;0.006%
10683;3;0.006%
8530;3;0.006%
17324;3;0.006%
21651;3;0.006%
9808;3;0.006%
5997;3;0.006%
8817;3;0.006%
12022;3;0.006%
4592;3;0.006%
7255;3;0.006%
19705;3;0.006%
11461;3;0.006%
6806;3;0.006%
10545;3;0.006%
19432;3;0.006%
15909;3;0.006%
19703;3;0.006%
8284;3;0.006%
20048;3;0.006%
21884;3;0.006%
19849;3;0.006%
16961;3;0.006%
21031;3;0.006%
8194;3;0.006%
8336;3;0.006%
18250;3;0.006%
11892;3;0.006%
11873;3;0.006%
7766;3;0.006%
21188;3;0.006%
6571;3;0.006%
7345;3;0.006%
3372;3;0.006%
20196;3;0.006%
21380;3;0.006%
6335;3;0.006%
11312;3;0.006%
16202;3;0.006%
17645;3;0.006%
3704;3;0.006%
180;3;0.006%
12222;3;0.006%
11332;3;0.006%
6629;3;0.006%
8438;3;0.006%
19310;3;0.006%
12037;3;0.006%
20148;3;0.006%
11694;3;0.006%
3132;3;0.006%
19593;3;0.006%
16789;3;0.006%
3;3;0.006%
19869;3;0.006%
8219;3;0.006%
19875;3;0.006%
20590;3;0.006%
983;3;0.006%
19721;3;0.006%
16473;3;0.006%
4624;3;0.006%
4440;3;0.006%
11361;3;0.006%
14093;3;0.006%
11100;3;0.006%
4746;3;0.006%
15619;3;0.006%
13085;3;0.006%
20189;3;0.006%
5103;3;0.006%
8144;3;0.006%
10661;3;0.006%
11756;3;0.006%
2833;3;0.006%
17610;3;0.006%
3909;3;0.006%
8097;3;0.006%
22131;3;0.006%
6072;3;0.006%
14314;3;0.006%
9745;3;0.006%
15402;3;0.006%
10397;3;0.006%
17584;3;0.006%
8995;3;0.006%
13780;3;0.006%
1532;3;0.006%
4966;3;0.006%
1164;3;0.006%
17169;3;0.006%
16483;3;0.006%
8611;3;0.006%
6404;3;0.006%
7709;3;0.006%
15616;3;0.006%
15467;3;0.006%
16783;3;0.006%
1845;3;0.006%
21672;3;0.006%
6850;3;0.006%
2677;3;0.006%
4308;3;0.006%
10040;3;0.006%
21322;3;0.006%
5421;3;0.006%
7522;3;0.006%
21638;3;0.006%
17398;3;0.006%
17409;3;0.006%
11009;3;0.006%
2760;3;0.006%
17987;3;0.006%
11949;3;0.006%
16068;3;0.006%
2362;3;0.006%
9718;3;0.006%
17862;3;0.006%
5247;3;0.006%
4602;3;0.006%
9873;3;0.006%
6471;3;0.006%
252;3;0.006%
17387;3;0.006%
17763;3;0.006%
17762;3;0.006%
7035;3;0.006%
14747;3;0.006%
1345;3;0.006%
4844;3;0.006%
13746;3;0.006%
9154;3;0.006%
8179;3;0.006%
20145;3;0.006%
17812;3;0.006%
15938;3;0.006%
9861;3;0.006%
9772;3;0.006%
20470;3;0.006%
15296;3;0.006%
17450;3;0.006%
3124;3;0.006%
15506;3;0.006%
8993;3;0.006%
13543;3;0.006%
16413;3;0.006%
11854;3;0.006%
10637;3;0.006%
14333;3;0.006%
20283;3;0.006%
21606;3;0.006%
5166;3;0.006%
20714;3;0.006%
14990;3;0.006%
14413;3;0.006%
275;3;0.006%
3322;3;0.006%
21103;3;0.006%
424;3;0.006%
10363;3;0.006%
18178;3;0.006%
3142;3;0.006%
13513;3;0.006%
4068;3;0.006%
6367;3;0.006%
8594;3;0.006%
1681;3;0.006%
20097;3;0.006%
20519;3;0.006%
6044;3;0.006%
20464;3;0.006%
10990;3;0.006%
21671;3;0.006%
21451;3;0.006%
20084;3;0.006%
10407;3;0.006%
4267;3;0.006%
21266;3;0.006%
18201;3;0.006%
11382;3;0.006%
6603;3;0.006%
17188;3;0.006%
13329;3;0.006%
9335;3;0.006%
2436;3;0.006%
10910;3;0.006%
12853;3;0.006%
4430;3;0.006%
3432;3;0.006%
4202;3;0.006%
6515;3;0.006%
13181;3;0.006%
7840;3;0.006%
16760;3;0.006%
4809;3;0.006%
7932;3;0.006%
13666;3;0.006%
20454;3;0.006%
13431;3;0.006%
19951;3;0.006%
2005;3;0.006%
19790;3;0.006%
6605;3;0.006%
13157;3;0.006%
2904;3;0.006%
2476;3;0.006%
5383;3;0.006%
14160;3;0.006%
12243;3;0.006%
12715;3;0.006%
10653;3;0.006%
11900;3;0.006%
5335;3;0.006%
19425;3;0.006%
5831;3;0.006%
19218;3;0.006%
10922;3;0.006%
8155;3;0.006%
22116;3;0.006%
16290;3;0.006%
2226;3;0.006%
14491;3;0.006%
12423;3;0.006%
4306;3;0.006%
18049;3;0.006%
7702;3;0.006%
7761;3;0.006%
5680;3;0.006%
13704;3;0.006%
4135;3;0.006%
6613;3;0.006%
20307;3;0.006%
11945;3;0.006%
2877;3;0.006%
10228;3;0.006%
7120;3;0.006%
3167;3;0.006%
2322;3;0.006%
3614;3;0.006%
9788;3;0.006%
13755;3;0.006%
973;3;0.006%
1554;3;0.006%
3691;3;0.006%
20012;3;0.006%
6345;3;0.006%
19986;3;0.006%
17721;3;0.006%
5009;3;0.006%
228;3;0.006%
7531;3;0.006%
4528;3;0.006%
8026;3;0.006%
2835;3;0.006%
2126;3;0.006%
18028;3;0.006%
14686;3;0.006%
15053;3;0.006%
20310;3;0.006%
206;3;0.006%
8791;3;0.006%
9927;3;0.006%
8667;3;0.006%
9068;3;0.006%
21583;3;0.006%
20172;3;0.006%
16437;3;0.006%
16862;3;0.006%
213;3;0.006%
8345;3;0.006%
19306;3;0.006%
1706;3;0.006%
11631;3;0.006%
21837;3;0.006%
11176;3;0.006%
3694;3;0.006%
14437;3;0.006%
21027;3;0.006%
7187;3;0.006%
22086;3;0.006%
20900;3;0.006%
5171;3;0.006%
7011;3;0.006%
2794;3;0.006%
512;3;0.006%
22183;3;0.006%
20858;3;0.006%
5531;3;0.006%
20686;3;0.006%
5468;3;0.006%
6261;3;0.006%
12763;3;0.006%
16121;3;0.006%
6308;3;0.006%
2636;3;0.006%
20872;3;0.006%
8568;3;0.006%
2595;3;0.006%
1582;3;0.006%
772;3;0.006%
3070;3;0.006%
14818;3;0.006%
20826;3;0.006%
13387;3;0.006%
16454;3;0.006%
6562;3;0.006%
10335;3;0.006%
7401;3;0.006%
14782;3;0.006%
18964;3;0.006%
20037;3;0.006%
10597;3;0.006%
13670;3;0.006%
15069;3;0.006%
19191;3;0.006%
8366;3;0.006%
6126;3;0.006%
21833;3;0.006%
19413;3;0.006%
5821;3;0.006%
12009;3;0.006%
7378;3;0.006%
6773;3;0.006%
18700;3;0.006%
15708;3;0.006%
21135;3;0.006%
15230;3;0.006%
15396;3;0.006%
15536;3;0.006%
672;3;0.006%
3745;3;0.006%
20830;3;0.006%
4751;3;0.006%
5101;3;0.006%
21153;3;0.006%
235;3;0.006%
21517;3;0.006%
4933;3;0.006%
12911;3;0.006%
6797;3;0.006%
908;3;0.006%
6449;3;0.006%
20228;3;0.006%
13281;3;0.006%
12674;3;0.006%
6032;3;0.006%
13131;3;0.006%
17726;3;0.006%
10936;3;0.006%
1470;3;0.006%
11057;3;0.006%
12059;3;0.006%
673;3;0.006%
488;3;0.006%
11721;3;0.006%
19611;3;0.006%
16026;3;0.006%
19865;3;0.006%
9641;3;0.006%
7318;3;0.006%
12802;3;0.006%
3560;3;0.006%
10802;3;0.006%
20969;3;0.006%
15400;3;0.006%
5644;3;0.006%
12454;3;0.006%
4774;3;0.006%
21866;3;0.006%
21128;3;0.006%
12007;3;0.006%
6798;3;0.006%
17489;3;0.006%
19825;3;0.006%
2084;3;0.006%
7025;3;0.006%
661;3;0.006%
5716;3;0.006%
15389;3;0.006%
8390;3;0.006%
6193;3;0.006%
12382;3;0.006%
2565;3;0.006%
8358;3;0.006%
12089;3;0.006%
11644;3;0.006%
16464;3;0.006%
11709;3;0.006%
498;3;0.006%
212;3;0.006%
3956;3;0.006%
10672;3;0.006%
5655;3;0.006%
21213;3;0.006%
20625;3;0.006%
22079;3;0.006%
20859;3;0.006%
1993;3;0.006%
8634;3;0.006%
11113;3;0.006%
19198;3;0.006%
20205;3;0.006%
14992;3;0.006%
18620;3;0.006%
1428;3;0.006%
1999;3;0.006%
3941;3;0.006%
1095;3;0.006%
17891;3;0.006%
4147;3;0.006%
16443;3;0.006%
21235;3;0.006%
20955;3;0.006%
20709;3;0.006%
6956;3;0.006%
7770;3;0.006%
1120;3;0.006%
11408;3;0.006%
426;3;0.006%
20246;3;0.006%
13922;3;0.006%
10569;3;0.006%
12552;3;0.006%
19706;3;0.006%
20150;3;0.006%
15627;3;0.006%
6314;3;0.006%
4634;3;0.006%
7541;3;0.006%
17964;3;0.006%
17926;3;0.006%
11475;3;0.006%
1211;3;0.006%
13062;3;0.006%
12242;3;0.006%
13699;3;0.006%
10393;3;0.006%
6706;3;0.006%
21409;3;0.006%
20312;3;0.006%
6218;3;0.006%
8828;3;0.006%
12249;3;0.006%
3467;3;0.006%
17136;3;0.006%
8879;3;0.006%
20500;3;0.006%
6204;3;0.006%
6657;3;0.006%
6402;3;0.006%
22290;3;0.006%
6747;3;0.006%
15725;3;0.006%
1144;3;0.006%
9107;3;0.006%
6584;3;0.006%
11099;3;0.006%
16192;3;0.006%
4991;3;0.006%
6736;3;0.006%
7001;3;0.006%
9957;3;0.006%
21946;3;0.006%
16948;3;0.006%
4754;3;0.006%
13413;3;0.006%
19701;3;0.006%
20379;3;0.006%
5541;3;0.006%
19685;3;0.006%
13394;3;0.006%
294;3;0.006%
5990;3;0.006%
13536;3;0.006%
8787;3;0.006%
10381;3;0.006%
20265;3;0.006%
15775;3;0.006%
1019;3;0.006%
7128;3;0.006%
7379;3;0.006%
21303;3;0.006%
9800;3;0.006%
9842;3;0.006%
20197;3;0.006%
2972;3;0.006%
22127;3;0.006%
17595;3;0.006%
9505;3;0.006%
17803;3;0.006%
560;3;0.006%
8276;3;0.006%
5130;3;0.006%
4004;3;0.006%
6020;3;0.006%
22400;3;0.006%
4279;3;0.006%
20102;3;0.006%
3125;3;0.006%
12189;3;0.006%
6511;3;0.006%
12886;3;0.006%
5336;3;0.006%
3065;3;0.006%
6270;3;0.006%
3013;3;0.006%
3076;3;0.006%
20236;3;0.006%
7483;3;0.006%
19755;3;0.006%
5309;3;0.006%
771;3;0.006%
2957;3;0.006%
20968;3;0.006%
834;3;0.006%
6689;3;0.006%
21653;3;0.006%
5483;3;0.006%
12858;3;0.006%
8975;3;0.006%
5960;3;0.006%
20156;3;0.006%
8132;3;0.006%
17685;3;0.006%
22194;3;0.006%
6898;3;0.006%
13671;3;0.006%
20146;3;0.006%
4261;3;0.006%
12053;3;0.006%
6474;3;0.006%
6690;3;0.006%
1100;3;0.006%
13576;3;0.006%
19355;3;0.006%
7641;3;0.006%
6275;3;0.006%
340;3;0.006%
18855;3;0.006%
5377;3;0.006%
12751;3;0.006%
1416;3;0.006%
12977;3;0.006%
1859;3;0.006%
16897;3;0.006%
7337;3;0.006%
18003;3;0.006%
11298;3;0.006%
5907;3;0.006%
12230;3;0.006%
3607;3;0.006%
16356;3;0.006%
12885;3;0.006%
20240;3;0.006%
8622;3;0.006%
4132;3;0.006%
16759;3;0.006%
8871;3;0.006%
19760;3;0.006%
10077;3;0.006%
19867;3;0.006%
8524;3;0.006%
9596;3;0.006%
3064;3;0.006%
2461;3;0.006%
18135;3;0.006%
5998;3;0.006%
1034;3;0.006%
19707;3;0.006%
18366;3;0.006%
19670;3;0.006%
13003;3;0.006%
15620;3;0.006%
7573;3;0.006%
8718;3;0.006%
4536;3;0.006%
19839;3;0.006%
15241;3;0.006%
15406;3;0.006%
5239;3;0.006%
21255;3;0.006%
7365;3;0.006%
3258;3;0.006%
10949;3;0.006%
12700;3;0.006%
15653;3;0.006%
5732;3;0.006%
17941;3;0.006%
12319;3;0.006%
4032;3;0.006%
15021;3;0.006%
6237;3;0.006%
11936;3;0.006%
20638;3;0.006%
815;3;0.006%
10674;3;0.006%
17153;3;0.006%
17977;3;0.006%
11823;3;0.006%
11742;3;0.006%
19398;3;0.006%
8096;3;0.006%
17789;3;0.006%
6987;3;0.006%
5938;3;0.006%
18286;3;0.006%
11955;3;0.006%
20095;3;0.006%
20683;3;0.006%
7815;3;0.006%
15805;3;0.006%
5811;3;0.006%
20539;3;0.006%
4509;3;0.006%
15019;3;0.006%
10081;3;0.006%
16893;3;0.006%
5389;3;0.006%
6922;3;0.006%
9106;3;0.006%
14211;3;0.006%
13579;3;0.006%
5828;3;0.006%
7015;3;0.006%
5678;3;0.006%
1261;3;0.006%
17073;3;0.006%
5167;3;0.006%
20093;3;0.006%
15548;3;0.006%
21193;3;0.006%
9775;3;0.006%
3819;3;0.006%
20375;3;0.006%
11038;3;0.006%
20217;3;0.006%
3017;3;0.006%
17220;3;0.006%
7447;3;0.006%
9290;3;0.006%
15777;3;0.006%
7336;3;0.006%
8858;3;0.006%
12376;3;0.006%
19918;3;0.006%
9950;3;0.006%
678;3;0.006%
18203;3;0.006%
3036;3;0.006%
7409;3;0.006%
11080;3;0.006%
2671;3;0.006%
14474;3;0.006%
22139;3;0.006%
5496;3;0.006%
6891;3;0.006%
17825;3;0.006%
15874;3;0.006%
14202;3;0.006%
16351;3;0.006%
18837;3;0.006%
6508;3;0.006%
5085;3;0.006%
13911;3;0.006%
18763;3;0.006%
16301;3;0.006%
20078;3;0.006%
6409;3;0.006%
14235;3;0.006%
10900;3;0.006%
19234;3;0.006%
17134;3;0.006%
4038;3;0.006%
913;3;0.006%
21936;3;0.006%
20070;3;0.006%
5322;3;0.006%
22311;3;0.006%
20195;3;0.006%
20203;3;0.006%
6713;3;0.006%
6364;3;0.006%
10075;3;0.006%
11045;3;0.006%
20151;3;0.006%
1928;3;0.006%
22119;3;0.006%
11996;3;0.006%
3439;3;0.006%
20507;3;0.006%
1284;3;0.006%
5833;3;0.006%
3388;3;0.006%
10623;3;0.006%
9408;3;0.006%
19879;3;0.006%
17269;3;0.006%
3719;3;0.006%
4328;3;0.006%
16111;3;0.006%
20409;3;0.006%
7581;3;0.006%
2152;3;0.006%
6744;3;0.006%
21661;3;0.006%
22165;3;0.006%
12664;3;0.006%
1734;3;0.006%
6942;3;0.006%
21924;3;0.006%
10365;3;0.006%
15810;3;0.006%
2663;3;0.006%
5567;3;0.006%
3757;3;0.006%
17158;3;0.006%
14808;3;0.006%
17771;3;0.006%
6949;3;0.006%
17010;3;0.006%
19996;3;0.006%
13189;3;0.006%
20669;3;0.006%
11443;3;0.006%
16974;3;0.006%
19984;3;0.006%
5139;3;0.006%
11702;3;0.006%
5781;3;0.006%
17756;3;0.006%
5719;3;0.006%
20684;3;0.006%
21619;3;0.006%
19796;3;0.006%
11537;3;0.006%
8988;3;0.006%
15140;3;0.006%
3744;3;0.006%
16430;3;0.006%
3501;3;0.006%
20602;3;0.006%
9288;3;0.006%
9900;3;0.006%
985;3;0.006%
7540;3;0.006%
3212;3;0.006%
7153;3;0.006%
16563;3;0.006%
4126;3;0.006%
4205;3;0.006%
15540;3;0.006%
22120;3;0.006%
7465;3;0.006%
18979;3;0.006%
6702;3;0.006%
11237;3;0.006%
17788;3;0.006%
17874;3;0.006%
7044;3;0.006%
8848;3;0.006%
775;3;0.006%
6544;3;0.006%
17843;3;0.006%
12337;3;0.006%
4178;3;0.006%
21286;3;0.006%
17960;3;0.006%
12452;3;0.006%
8007;3;0.006%
20073;3;0.006%
10170;3;0.006%
6154;3;0.006%
16001;3;0.006%
16848;3;0.006%
10787;3;0.006%
16036;3;0.006%
15950;3;0.006%
16402;3;0.006%
20276;3;0.006%
6160;3;0.006%
2412;3;0.006%
16187;3;0.006%
5326;3;0.006%
16200;3;0.006%
16129;3;0.006%
10560;3;0.006%
13484;3;0.006%
9743;3;0.006%
755;3;0.006%
13988;3;0.006%
11819;3;0.006%
16742;3;0.006%
17348;3;0.006%
5411;3;0.006%
21921;3;0.006%
14843;3;0.006%
6018;3;0.006%
17734;3;0.006%
13504;3;0.006%
7271;3;0.006%
20540;3;0.006%
6998;3;0.006%
6017;3;0.006%
6376;3;0.006%
3642;3;0.006%
17757;3;0.006%
6591;3;0.006%
12297;3;0.006%
556;3;0.006%
14566;3;0.006%
19729;3;0.006%
496;3;0.006%
14357;3;0.006%
14933;3;0.006%
17798;3;0.006%
9177;3;0.006%
7261;3;0.006%
8586;3;0.006%
21550;3;0.006%
21250;3;0.006%
855;3;0.006%
3913;3;0.006%
6015;3;0.006%
6459;3;0.006%
3371;3;0.006%
7027;3;0.006%
3822;3;0.006%
22353;3;0.006%
5434;3;0.006%
16103;3;0.006%
761;3;0.006%
264;3;0.006%
17748;3;0.006%
20404;3;0.006%
5638;3;0.006%
17913;3;0.006%
20053;3;0.006%
19911;3;0.006%
11202;3;0.006%
4956;3;0.006%
16731;3;0.006%
3109;3;0.006%
13984;3;0.006%
8269;3;0.006%
2449;3;0.006%
2144;3;0.006%
833;3;0.006%
18679;3;0.006%
2131;3;0.006%
16877;3;0.006%
18024;3;0.006%
17716;3;0.006%
13410;3;0.006%
3612;3;0.006%
4570;3;0.006%
17822;3;0.006%
6679;3;0.006%
17739;3;0.006%
20179;3;0.006%
1489;3;0.006%
20104;3;0.006%
17155;3;0.006%
4612;3;0.006%
4690;3;0.006%
15256;3;0.006%
9081;3;0.006%
10259;3;0.006%
21528;3;0.006%
15920;3;0.006%
5090;3;0.006%
4021;3;0.006%
19503;3;0.006%
8228;3;0.006%
2675;3;0.006%
234;3;0.006%
20192;3;0.006%
15773;3;0.006%
9282;3;0.006%
12403;3;0.006%
19803;3;0.006%
6215;3;0.006%
12808;3;0.006%
2498;3;0.006%
3088;3;0.006%
9713;3;0.006%
1330;3;0.006%
1747;3;0.006%
8307;3;0.006%
4002;3;0.006%
3288;3;0.006%
22395;3;0.006%
20554;3;0.006%
20244;3;0.006%
3968;3;0.006%
10071;3;0.006%
6164;3;0.006%
20235;3;0.006%
8917;3;0.006%
21422;3;0.006%
19899;3;0.006%
6650;3;0.006%
16612;3;0.006%
20962;3;0.006%
19423;3;0.006%
14293;3;0.006%
14101;3;0.006%
2371;3;0.006%
7481;3;0.006%
1452;3;0.006%
12937;3;0.006%
7993;3;0.006%
6043;3;0.006%
22279;3;0.006%
3972;3;0.006%
16081;3;0.006%
7789;3;0.006%
14796;3;0.006%
8913;3;0.006%
17829;3;0.006%
17928;3;0.006%
20201;3;0.006%
1732;3;0.006%
3609;3;0.006%
15781;3;0.006%
21474;3;0.006%
6423;3;0.006%
21285;3;0.006%
9566;3;0.006%
4732;3;0.006%
3571;3;0.006%
19909;3;0.006%
11162;3;0.006%
19282;3;0.006%
6958;3;0.006%
1236;3;0.006%
4567;3;0.006%
15818;3;0.006%
7810;3;0.006%
16332;3;0.006%
16022;3;0.006%
20229;3;0.006%
735;3;0.006%
10141;3;0.006%
632;3;0.006%
2352;3;0.006%
19644;3;0.006%
19988;3;0.006%
10159;3;0.006%
22108;3;0.006%
21230;3;0.006%
2880;3;0.006%
5252;3;0.006%
14479;3;0.006%
473;3;0.006%
20950;3;0.006%
5818;3;0.006%
7505;3;0.006%
20340;3;0.006%
17056;3;0.006%
6569;3;0.006%
16496;3;0.006%
2033;3;0.006%
5479;3;0.006%
6669;3;0.006%
6577;3;0.006%
22096;3;0.006%
13188;3;0.006%
17809;3;0.006%
15517;3;0.006%
11632;3;0.006%
3103;3;0.006%
20077;3;0.006%
5444;3;0.006%
2895;3;0.006%
920;3;0.006%
19856;3;0.006%
12139;3;0.006%
15310;3;0.006%
13229;3;0.006%
14687;3;0.006%
2336;3;0.006%
8051;3;0.006%
4299;3;0.006%
17085;3;0.006%
9413;3;0.006%
19695;3;0.006%
12747;3;0.006%
17953;3;0.006%
2681;3;0.006%
14522;3;0.006%
11018;3;0.006%
506;3;0.006%
10182;3;0.006%
7797;3;0.006%
4101;3;0.006%
3534;3;0.006%
17738;3;0.006%
3143;3;0.006%
4228;3;0.006%
2345;3;0.006%
14076;3;0.006%
17855;3;0.006%
5852;3;0.006%
17992;3;0.006%
15430;3;0.006%
99;3;0.006%
6524;3;0.006%
14193;3;0.006%
5308;3;0.006%
832;3;0.006%
20668;3;0.006%
20245;3;0.006%
20160;3;0.006%
8715;3;0.006%
15676;3;0.006%
19923;3;0.006%
6722;3;0.006%
3625;3;0.006%
8217;3;0.006%
1029;3;0.006%
16608;3;0.006%
7524;3;0.006%
11264;3;0.006%
13639;3;0.006%
11035;3;0.006%
9091;3;0.006%
4941;3;0.006%
4522;3;0.006%
5324;3;0.006%
20119;3;0.006%
20181;3;0.006%
12671;3;0.006%
19832;3;0.006%
4955;3;0.006%
6254;3;0.006%
12688;3;0.006%
7498;3;0.006%
19575;3;0.006%
14307;3;0.006%
3333;3;0.006%
16302;3;0.006%
11655;3;0.006%
20049;3;0.006%
21144;3;0.006%
7733;3;0.006%
1078;3;0.006%
19852;3;0.006%
645;3;0.006%
11668;3;0.006%
6816;3;0.006%
9678;3;0.006%
63;3;0.006%
2367;3;0.006%
6874;3;0.006%
2366;3;0.006%
13408;3;0.006%
18348;3;0.006%
20586;3;0.006%
21028;3;0.006%
20324;3;0.006%
16330;3;0.006%
19808;3;0.006%
8006;3;0.006%
3923;3;0.006%
19807;3;0.006%
19823;3;0.006%
13330;3;0.006%
20327;3;0.006%
8838;3;0.006%
16227;3;0.006%
19286;3;0.006%
1074;3;0.006%
16955;3;0.006%
20972;3;0.006%
18638;3;0.006%
4124;3;0.006%
513;3;0.006%
15359;3;0.006%
12757;3;0.006%
20476;3;0.006%
21390;3;0.006%
1035;3;0.006%
5511;3;0.006%
11370;3;0.006%
2816;3;0.006%
12484;3;0.006%
20259;3;0.006%
16484;3;0.006%
7751;3;0.006%
2716;3;0.006%
10419;3;0.006%
20326;3;0.006%
3733;3;0.006%
19203;3;0.006%
6042;3;0.006%
11954;3;0.006%
9729;3;0.006%
17810;3;0.006%
20173;3;0.006%
3991;3;0.006%
16339;3;0.006%
20221;3;0.006%
13686;3;0.006%
5476;3;0.006%
20527;3;0.006%
9785;3;0.006%
8665;3;0.006%
10925;3;0.006%
6586;3;0.006%
4810;3;0.006%
17719;3;0.006%
3994;3;0.006%
12417;3;0.006%
15727;3;0.006%
7228;3;0.006%
14721;3;0.006%
20584;3;0.006%
13179;3;0.006%
13174;3;0.006%
8723;3;0.006%
4952;3;0.006%
19992;3;0.006%
21284;3;0.006%
199;3;0.006%
16359;3;0.006%
20140;3;0.006%
6081;3;0.006%
1651;3;0.006%
3632;3;0.006%
20143;3;0.006%
6557;3;0.006%
1076;3;0.006%
20241;3;0.006%
5778;3;0.006%
5936;3;0.006%
3949;3;0.006%
5000;3;0.006%
19764;3;0.006%
7017;3;0.006%
15746;3;0.006%
11407;3;0.006%
12105;3;0.006%
7397;3;0.006%
18007;3;0.006%
8957;3;0.006%
12078;3;0.006%
16827;3;0.006%
17722;3;0.006%
21024;3;0.006%
19227;3;0.006%
3465;3;0.006%
4262;3;0.006%
16205;3;0.006%
3276;3;0.006%
6748;3;0.006%
8628;3;0.006%
20535;3;0.006%
6310;3;0.006%
2956;3;0.006%
10697;3;0.006%
8416;3;0.006%
22264;3;0.006%
7045;3;0.006%
14987;3;0.006%
3748;3;0.006%
19740;3;0.006%
15497;3;0.006%
10005;3;0.006%
16624;3;0.006%
8448;3;0.006%
11228;3;0.006%
4909;3;0.006%
17760;3;0.006%
6392;3;0.006%
5683;3;0.006%
3347;3;0.006%
5942;3;0.006%
11585;3;0.006%
6951;3;0.006%
3661;3;0.006%
17893;3;0.006%
17092;3;0.006%
15979;3;0.006%
73;3;0.006%
8512;3;0.006%
12127;3;0.006%
13784;3;0.006%
994;3;0.006%
5263;3;0.006%
76;3;0.006%
12530;3;0.006%
8519;3;0.006%
20055;3;0.006%
21711;3;0.006%
17718;3;0.006%
9677;3;0.006%
20550;3;0.006%
16896;3;0.006%
16590;3;0.006%
7213;3;0.006%
12251;3;0.006%
7637;3;0.006%
19541;3;0.006%
10122;3;0.006%
6593;3;0.006%
11999;3;0.006%
2266;3;0.006%
5397;3;0.006%
15910;3;0.006%
7996;3;0.006%
4234;3;0.006%
2554;3;0.006%
16453;3;0.006%
19298;3;0.006%
11925;3;0.006%
15515;3;0.006%
1053;3;0.006%
4875;3;0.006%
20165;3;0.006%
1899;3;0.006%
15608;3;0.006%
268;3;0.006%
9812;3;0.006%
21406;3;0.006%
21871;3;0.006%
14517;3;0.006%
3260;3;0.006%
4648;3;0.006%
5999;3;0.006%
10012;3;0.006%
21552;3;0.006%
10913;3;0.006%
21613;3;0.006%
16445;3;0.006%
13200;3;0.006%
974;3;0.006%
15022;3;0.006%
6783;3;0.006%
6307;3;0.006%
13695;3;0.006%
2678;3;0.006%
21327;3;0.006%
19075;3;0.006%
15244;3;0.006%
1039;3;0.006%
5344;3;0.006%
20142;3;0.006%
15222;3;0.006%
21212;3;0.006%
566;3;0.006%
7547;3;0.006%
16410;3;0.006%
11846;3;0.006%
16967;3;0.006%
428;3;0.006%
1050;3;0.006%
20075;3;0.006%
4614;3;0.006%
15556;3;0.006%
10069;3;0.006%
17033;3;0.006%
5701;3;0.006%
7513;3;0.006%
19937;3;0.006%
8322;3;0.006%
7813;3;0.006%
19059;3;0.006%
11391;3;0.006%
15403;3;0.006%
21099;3;0.006%
10220;3;0.006%
19676;3;0.006%
19813;3;0.006%
9323;3;0.006%
16197;3;0.006%
15462;3;0.006%
15501;3;0.006%
3417;3;0.006%
7479;3;0.006%
10180;3;0.006%
20568;3;0.006%
8104;3;0.006%
19844;3;0.006%
18793;3;0.006%
20112;3;0.006%
13915;3;0.006%
2826;3;0.006%
19866;3;0.006%
11053;3;0.006%
3527;3;0.006%
7478;3;0.006%
21267;3;0.006%
17988;3;0.006%
852;3;0.006%
